General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;405;20,93600;0,06100;0,015000;126,675;100,00;1635,8800;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,164;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;14,973;26,585;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0117;0,00000;0,0000;-0,00083415;-0,00083415;0,00344;-5,30196;1,5650;27,874448;-0,000217;23,791500;23,759931;0,0000;-0,0051;0,00;0,01;0,00;0,00;0,30;;3,863;3,801;0,0089394;20,93600;0,06100;0,02200;0,0001098;;1670,08;405,00;;;
;;406;20,93400;0,06100;0,026000;127,125;99,99;1635,8800;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,164;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;14,966;26,593;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3298;0,00000;0,0000;0,00000000;0,00000000;0,00074;Infinity;1,5673;27,923915;-0,000149;23,833722;23,802096;0,0000;-0,0035;0,00;0,01;0,00;0,00;0,30;;3,858;3,801;0,0205864;20,93600;0,06100;0,01100;0,0002491;;1670,08;406,00;;;
;;407;20,93500;0,06100;0,006000;130,125;99,99;1635,8800;0,000;100,058;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;15,006;26,612;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6001;0,00000;0,0000;0,00000000;0,00000000;0,00000;Infinity;1,5699;28,251479;-0,000166;24,113305;24,081309;0,0000;-0,0040;0,00;0,01;0,00;0,00;0,30;;3,854;3,791;0,0229742;20,93600;0,06200;0,00800;0,0002744;;1670,08;407,00;;;
;;408;20,93500;0,06100;0,011000;126,000;99,99;1635,8800;0,000;100,058;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;15,019;26,590;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9868;0,00000;0,0000;0,00000000;0,00000000;-0,00270;Infinity;1,5739;27,800083;-0,000115;23,728028;23,696543;0,0000;-0,0027;0,00;0,01;0,00;0,00;0,30;;3,853;3,791;0,0352275;20,93600;0,06100;-0,00300;0,0004262;;1670,08;408,00;;;
;;409;20,93500;0,06000;-0,005000;129,425;99,99;1635,8800;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;14,977;26,596;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0447;0,00000;0,0000;0,00000000;0,00000000;0,00025;Infinity;1,5770;28,175388;-0,000132;24,048360;24,016450;0,0000;-0,0031;0,00;0,01;0,00;0,00;0,34;;3,852;3,786;0,0269028;20,93500;0,06200;0,00900;0,0003221;;1670,08;409,00;;;
;;410;20,93500;0,06000;0,000000;132,425;99,98;1635,8800;0,000;100,058;44,200;0,000;301,350;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;15,027;26,612;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6917;0,00000;0,0000;-0,00083415;-0,00083415;-0,00126;-6,46787;1,5807;28,504790;-0,000012;24,321442;24,297229;0,0000;-0,0003;0,00;0,01;0,00;0,01;0,34;;3,851;3,786;0,0326195;20,93500;0,06300;0,00300;0,0003854;;1670,08;410,00;;;
;;411;20,93500;0,06100;-0,020000;129,625;99,98;1635,8800;0,000;100,052;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,93;14,967;26,596;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8958;0,00000;0,0000;0,00583903;0,00583903;0,00149;0,91401;1,5836;28,197149;-0,000029;24,066934;24,034999;0,0000;-0,0007;0,00;0,01;0,00;0,01;0,37;;3,849;3,782;0,0255869;20,93400;0,06300;0,01400;0,0003066;;1670,08;411,00;;;
;;412;20,93600;0,06100;-0,002000;129,575;99,98;1635,8700;0,000;100,056;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;15,011;26,593;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2541;0,00000;0,0000;0,00583903;0,00583903;-0,00224;0,83994;1,5878;28,191710;-0,000063;24,062291;24,030362;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,34;;3,849;3,782;0,0375891;20,93500;0,06200;-0,00100;0,0004487;;1670,07;412,00;;;
;;413;20,93600;0,06100;0,007000;128,950;99,98;1635,8700;0,000;100,052;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;15,008;26,620;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6423;0,00000;0,0000;-0,00083415;-0,00083415;-0,00124;-6,38139;1,5914;28,123638;-0,000012;24,004190;23,972338;0,0000;-0,0003;0,00;0,01;0,00;0,01;0,34;;3,849;3,780;0,0321834;20,93500;0,06300;0,00300;0,0003854;;1670,07;413,00;;;
;;414;20,93600;0,06100;0,021000;129,700;99,98;1635,8700;0,000;100,058;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;14,987;26,617;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6825;0,00000;0,0000;0,00000000;0,00000000;-0,00199;Infinity;1,5951;28,205305;-0,000063;24,073895;24,041950;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,30;;3,849;3,780;0,0325385;20,93600;0,06100;0,00000;0,0003883;;1670,07;414,00;;;
;;415;20,93500;0,06100;0,010000;125,775;99,98;1635,8700;0,000;100,056;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;15,006;26,614;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5319;0,00000;0,0000;-0,00082397;-0,00082397;0,00441;-5,34831;1,5957;27,775249;-0,000047;23,706832;23,675375;0,0000;-0,0011;0,00;0,01;0,00;0,00;0,30;;3,844;3,771;0,0046998;20,93600;0,06100;0,02600;0,0000592;;1670,07;415,00;;;
;;416;20,93500;0,06100;0,022000;127,975;99,99;1635,8700;0,000;100,058;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;15,019;26,598;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0268;0,00000;0,0000;0,00576782;0,00576782;0,00049;0,77070;1,5987;28,017113;-0,000166;23,913269;23,881538;0,0000;-0,0039;0,00;0,01;0,00;0,00;0,34;;3,839;3,771;0,0267445;20,93500;0,06100;0,01000;0,0003221;;1670,07;416,00;;;
;;417;20,93600;0,06200;0,011000;127,125;99,99;1635,8601;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,94;15,032;26,614;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7800;0,00000;0,0000;0,00576782;0,00576782;-0,00197;0,76813;1,6035;27,923915;-0,000183;23,833722;23,802096;0,0000;-0,0043;0,00;0,01;0,00;0,00;0,37;;3,840;3,766;0,0422358;20,93400;0,06100;0,00000;0,0005090;;1670,06;417,00;;;
;;418;20,93600;0,06100;0,008000;131,025;100,00;1635,8601;0,000;100,058;44,200;0,000;301,350;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;15,000;26,617;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,5532;0,00000;0,0000;-0,00082397;-0,00082397;-0,00551;-5,45970;1,6100;28,353713;-0,000218;24,192536;24,168452;0,0000;-0,0052;0,00;0,01;-0,01;0,00;0,38;;3,844;3,766;0,0579045;20,93400;0,06100;-0,01400;0,0006861;;1670,06;418,00;;;
;;419;20,93600;0,06200;-0,003000;125,000;99,99;1635,8601;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;15,025;26,614;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4207;0,00000;0,0000;0,00000000;0,00000000;-0,00220;Infinity;1,6154;27,689545;-0,000115;23,633682;23,602322;0,0000;-0,0027;0,00;0,01;0,00;0,00;0,40;;3,849;3,772;0,0478977;20,93300;0,06100;-0,00100;0,0005821;;1670,06;419,00;;;
;;420;20,93600;0,06300;0,009000;127,150;99,98;1635,8601;0,000;100,058;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;15,042;26,601;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0505;0,00000;0,0000;0,00000000;0,00000000;-0,00370;Infinity;1,6205;27,926660;-0,000063;23,836065;23,804436;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,34;;3,852;3,772;0,0446262;20,93500;0,06100;-0,00700;0,0005372;;1670,06;420,00;;;
;;421;20,93500;0,06300;0,003000;128,350;100,00;1635,8601;0,000;100,056;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;15,004;26,614;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,2136;0,00000;0,0000;-0,00083415;-0,00083415;-0,00223;-5,33690;1,6237;28,058132;-0,000200;23,948279;23,916501;0,0000;-0,0048;0,00;0,01;0,00;0,00;0,27;;3,853;3,775;0,0283954;20,93700;0,06100;-0,00100;0,0003405;;1670,06;421,00;;;
;;422;20,93500;0,06200;0,014000;132,025;100,00;1635,8601;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,158;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;14,998;26,596;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5677;0,00000;0,0000;0,00583903;0,00583903;-0,00352;0,69866;1,6283;28,456986;-0,000200;24,288710;24,256481;0,0000;-0,0048;0,00;0,01;0,00;0,00;0,31;;3,853;3,775;0,0403603;20,93600;0,06000;-0,00600;0,0004768;;1670,06;422,00;;;
;;423;20,93400;0,06300;-0,001000;130,550;100,00;1635,8501;0,000;100,058;44,200;0,000;301,450;301,050;26,80;306,983;263,158;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;15,040;26,606;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4521;0,00000;0,0000;0,00583903;0,00583903;0,00350;0,76892;1,6287;28,297577;-0,000252;24,152651;24,120602;-0,0001;-0,0060;0,00;0,01;0,00;0,00;0,27;;3,850;3,766;0,0039948;20,93700;0,06100;0,02200;0,0000494;;1670,05;423,00;;;
;;424;20,93500;0,06100;0,003000;124,850;100,00;1635,8501;0,000;100,054;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,95;14,998;26,606;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0044;0,00000;0,0000;-0,00083415;-0,00083415;0,00342;-5,26363;1,6297;27,672927;-0,000252;23,619497;23,588156;-0,0001;-0,0059;0,00;0,01;0,00;0,00;0,30;;3,843;3,766;0,0088748;20,93600;0,06100;0,02200;0,0001098;;1670,05;424,00;;;
;;425;20,93500;0,06100;0,000000;128,700;100,00;1635,8501;0,000;100,056;44,200;0,000;301,450;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,96;14,992;26,622;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00570;Infinity;1,6297;28,096362;-0,000269;23,980909;23,949088;-0,0001;-0,0064;0,00;0,01;0,01;0,00;0,30;;3,835;3,749;0,0000000;20,93600;0,06100;0,03100;-0,0000041;;1670,05;425,00;;;
;;426;20,93600;0,06100;0,026000;128,025;100,00;1635,8501;0,000;100,058;44,200;0,000;301,350;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,96;14,977;26,609;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7380;0,00000;0,0000;0,00000000;0,00000000;0,00198;Infinity;1,6315;28,027235;-0,000252;23,913972;23,890165;-0,0001;-0,0060;0,00;0,01;0,00;0,00;0,30;;3,828;3,749;0,0153566;20,93600;0,06100;0,01600;0,0001858;;1670,05;426,00;;;
;;427;20,93600;0,06100;0,010000;128,875;100,00;1635,8501;0,000;100,056;44,200;0,000;301,350;301,050;26,80;307,017;263,151;0,000;33,700;34,400;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,96;15,011;26,606;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8281;0,00000;0,0000;-0,00083415;-0,00083415;-0,00025;-5,34869;1,6343;28,120122;-0,000217;23,993227;23,969341;0,0000;-0,0052;0,00;0,01;0,00;0,00;0,30;;3,824;3,738;0,0249893;20,93600;0,06100;0,00700;0,0002997;;1670,05;427,00;;;
;;428;20,93500;0,06100;0,000000;130,000;99,99;1635,8501;0,000;100,056;44,200;0,000;301,350;301,050;26,80;306,983;263,151;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,96;15,036;26,622;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7771;0,00000;0,0000;0,00583903;0,00583903;-0,00100;0,76743;1,6381;28,242591;-0,000166;24,097723;24,073733;0,0000;-0,0040;0,00;0,01;0,00;0,00;0,34;;3,823;3,738;0,0333741;20,93500;0,06100;0,00400;0,0003980;;1670,05;428,00;;;
;;429;20,93400;0,06100;-0,014000;124,550;100,00;1635,8401;0,000;100,054;44,200;0,000;301,350;300,950;26,80;306,983;263,151;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,96;14,996;26,612;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9033;0,00000;0,0000;0,00583903;0,00583903;-0,00024;0,75116;1,6420;27,644245;-0,000217;23,587189;23,555881;0,0000;-0,0051;0,00;0,01;0,00;0,00;0,37;;3,823;3,736;0,0344892;20,93400;0,06100;0,00700;0,0004205;;1670,04;429,00;;;
;;430;20,93400;0,06100;-0,001000;131,750;99,99;1635,8401;0,000;100,052;44,200;0,000;301,350;301,050;26,80;306,983;263,145;0,000;33,600;34,300;33,600;302,150;;;;;0,00;0,00;0,00;3,00;4,96;14,983;26,601;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5331;0,00000;0,0000;-0,00083415;-0,00083415;-0,00251;-5,40802;1,6465;28,432050;-0,000132;24,259377;24,235226;0,0000;-0,0032;0,00;0,01;0,00;0,00;0,34;;3,824;3,736;0,0400543;20,93500;0,06100;-0,00200;0,0004740;;1670,04;430,00;;;
;;431;20,93300;0,06100;-0,007000;133,050;99,99;1635,8401;0,000;100,058;44,200;0,000;301,350;301,050;26,80;306,983;263,145;0,000;33,600;34,300;33,600;302,150;;;;;0,00;0,00;0,00;3,00;4,96;14,987;26,633;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4022;0,00000;0,0000;0,00000000;0,00000000;-0,00126;Infinity;1,6509;28,571978;-0,000166;24,378769;24,354499;0,0000;-0,0040;0,00;0,01;0,00;0,00;0,38;;3,825;3,738;0,0388981;20,93400;0,06200;0,00300;0,0004584;;1670,04;431,00;;;
;;432;20,93500;0,06000;-0,001000;130,300;99,99;1635,8401;0,000;100,056;44,200;0,000;301,350;301,050;26,80;306,950;263,145;0,000;33,600;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,97;15,002;26,577;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3286;0,00000;0,0000;0,00000000;0,00000000;0,00175;Infinity;1,6532;28,275160;-0,000166;24,125512;24,101494;0,0000;-0,0040;0,00;0,01;0,00;0,00;0,34;;3,824;3,738;0,0205752;20,93500;0,06200;0,01500;0,0002462;;1670,04;432,00;;;
;;433;20,93700;0,06100;-0,006000;122,075;99,99;1635,8401;0,000;100,052;44,200;0,000;301,350;301,050;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,97;15,027;26,609;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3192;0,00000;0,0000;-0,00083415;-0,00083415;0,00387;-4,70351;1,6536;27,368200;-0,000166;23,351657;23,328409;0,0000;-0,0039;0,00;0,01;0,00;0,00;0,26;;3,818;3,732;0,0028200;20,93700;0,06000;0,02400;0,0000367;;1670,04;433,00;;;
;;434;20,93600;0,06100;0,022000;130,900;99,99;1635,8401;0,000;100,054;44,200;0,000;301,350;300,950;26,80;306,983;263,145;0,000;33,600;34,300;33,600;302,150;;;;;0,00;0,00;0,00;3,00;4,97;15,008;26,612;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2400;0,00000;0,0000;0,00583903;0,00583903;0,00425;0,77008;1,6548;28,340184;-0,000166;24,180993;24,148896;0,0000;-0,0040;0,00;0,01;0,00;0,00;0,34;;3,811;3,732;0,0109568;20,93500;0,06100;0,02500;0,0001323;;1670,04;434,00;;;
;;435;20,93700;0,06100;0,022000;130,225;99,99;1635,8301;0,000;100,056;44,200;0,000;301,350;300,950;26,80;307,017;263,145;0,000;33,700;34,300;33,600;302,150;;;;;0,00;0,00;0,00;3,00;4,97;15,025;26,609;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4783;0,00000;0,0000;0,00583903;0,00583903;0,00399;0,69400;1,6563;28,267020;-0,000097;24,118567;24,086553;0,0000;-0,0023;0,00;0,01;0,00;0,00;0,34;;3,806;3,719;0,0130623;20,93500;0,06000;0,02400;0,0001576;;1670,03;435,00;;;
;;436;20,93600;0,06100;0,031000;129,175;99,98;1635,8301;0,000;100,052;44,200;0,000;301,350;300,950;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,97;14,998;26,614;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3481;0,00000;0,0000;-0,00083415;-0,00083415;0,00099;-4,83834;1,6586;28,152832;-0,000063;24,021137;23,989252;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,30;;3,801;3,719;0,0207480;20,93600;0,06000;0,01200;0,0002491;;1670,03;436,00;;;
;;437;20,93600;0,06100;0,016000;122,625;99,98;1635,8301;0,000;100,058;44,200;0,000;301,350;300,950;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,97;15,008;26,620;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1414;0,00000;0,0000;-0,00083415;-0,00083415;0,00194;-5,72064;1,6608;27,429782;-0,000012;23,404202;23,373136;0,0000;-0,0003;0,00;0,01;0,00;0,00;0,33;;3,798;3,710;0,0189214;20,93500;0,06200;0,01600;0,0002335;;1670,03;437,00;;;
;;438;20,93600;0,06100;0,007000;128,550;99,98;1635,8301;0,000;100,056;44,200;0,000;301,350;300,950;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,98;15,000;26,622;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0652;0,00000;0,0000;0,00583903;0,00583903;-0,00074;0,76313;1,6638;28,084642;-0,000012;23,962954;23,931147;0,0000;-0,0003;0,00;0,01;0,00;0,00;0,30;;3,795;3,710;0,0270841;20,93600;0,06100;0,00500;0,0003250;;1670,03;438,00;;;
;;439;20,93600;0,06100;0,004000;132,475;99,98;1635,8201;0,000;100,056;44,200;0,000;301,350;300,950;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,98;15,006;26,604;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,8795;0,00000;0,0000;0,00583903;0,00583903;-0,00176;0,69996;1,6687;28,510171;-0,000063;24,326033;24,293743;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,38;;3,796;3,709;0,0431153;20,93400;0,06000;0,00100;0,0005090;;1670,02;439,00;;;
;;440;20,93500;0,06100;0,007000;124,575;99,98;1635,8201;0,000;100,056;44,200;0,000;301,350;301,050;26,80;306,983;263,145;0,000;33,700;34,300;33,500;302,150;;;;;0,00;0,00;0,00;3,00;4,98;15,027;26,612;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9165;0,00000;0,0000;-0,00083415;-0,00083415;-0,00439;-5,25870;1,6746;27,647019;-0,000063;23,589556;23,566072;0,0000;-0,0015;0,00;0,01;0,00;0,00;0,37;;3,799;3,709;0,0522778;20,93400;0,06100;-0,01000;0,0006355;;1670,02;440,00;;;
