General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;20,94700;0,05200;0,003000;126,450;100,02;11,2300;0,000;100,420;35,800;0,005;298,650;298,350;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,64;16,972;25,253;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,9586;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;0,7978;28,305277;-0,000261;23,934822;23,910779;-0,0001;-0,0494;0,00;0,04;0,00;0,00;1,32;;22,819;22,916;0,0221341;20,94700;0,05200;-0,00200;0,0002620;;22,48;34,00;;;
Correct O2 for pressure?;;35;20,94600;0,05200;0,005000;130,625;100,02;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,64;16,959;25,247;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7371;0,00000;0,0000;0,00000000;0,00000000;0,00235;Infinity;0,8046;28,763945;-0,000261;24,330814;24,298237;-0,0001;-0,0502;0,00;0,04;0,00;0,00;1,05;;22,549;22,055;0,0074714;20,94800;0,05200;0,00700;0,0000877;;22,48;35,00;;;
;;36;20,94600;0,05200;0,006000;130,000;100,02;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,64;16,938;25,223;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,5877;0,00000;0,0000;0,00000000;0,00000000;0,00057;Infinity;0,8321;28,695049;-0,000210;24,272536;24,240038;0,0000;-0,0402;0,00;0,04;0,00;0,00;1,91;;22,399;22,055;0,0305948;20,94500;0,05200;0,00000;0,0003574;;22,48;36,00;;;
Apparatus;;37;20,94700;0,05200;-0,005000;131,100;100,02;11,2300;0,000;100,420;35,800;0,005;298,650;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,64;16,923;25,269;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,3525;0,00000;0,0000;0,00000000;0,00000000;0,00108;Infinity;0,8495;28,821020;-0,000227;24,370932;24,346451;0,0000;-0,0437;0,00;0,04;0,00;0,00;1,34;;22,401;21,514;0,0192440;20,94700;0,05100;0,00200;0,0002240;;22,48;37,00;;;
C-factor (SI units);0,0435;38;20,94600;0,05200;-0,012000;124,025;100,02;11,2300;0,000;100,412;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,978;25,250;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,7752;0,00000;0,0000;0,00000000;0,00000000;-0,00265;Infinity;0,8753;28,027859;-0,000210;23,708174;23,676431;0,0000;-0,0393;0,00;0,04;0,00;0,00;1,02;;22,379;21,514;0,0285847;20,94800;0,05200;-0,01300;0,0003408;;22,48;38,00;;;
OD correction factor;1;39;20,94600;0,05200;-0,020000;126,900;100,01;11,2300;0,000;100,412;35,800;0,005;298,750;298,350;26,00;298,183;263,177;0,000;24,900;25,500;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,964;25,253;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,4903;0,00000;0,0000;0,00000000;0,00000000;-0,00218;Infinity;0,8958;28,350852;-0,000158;23,981387;23,949278;0,0000;-0,0300;0,00;0,04;0,00;0,00;0,75;;22,398;21,381;0,0227238;20,94900;0,05100;-0,01100;0,0002677;;22,48;39,00;;;
Duct diameter (m);0,114;40;20,94500;0,05200;-0,007000;128,075;100,01;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,982;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,8904;0,00000;0,0000;0,00000000;0,00000000;-0,00194;Infinity;0,9237;28,481803;-0,000158;24,092156;24,059898;0,0000;-0,0301;0,00;0,04;0,00;0,00;1,33;;22,443;21,381;0,0309304;20,94700;0,05200;-0,01000;0,0003632;;22,48;40,00;;;
O2 delay time (s);12;41;20,94600;0,05200;-0,010000;129,125;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,183;263,177;0,000;24,900;25,500;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,932;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,1452;0,00000;0,0000;0,00000000;0,00000000;-0,00019;Infinity;0,9448;28,598317;-0,000055;24,190712;24,158323;0,0000;-0,0106;0,00;0,04;0,00;0,00;1,33;;22,494;21,354;0,0234500;20,94700;0,05200;-0,00300;0,0002746;;22,48;41,00;;;
CO2 delay time (s);10;42;20,94800;0,05200;0,007000;124,500;100,01;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,951;25,245;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,0264;0,00000;0,0000;0,00000000;0,00000000;0,00155;Infinity;0,9588;28,081479;-0,000124;23,753531;23,721727;0,0000;-0,0233;0,00;0,04;0,00;0,00;1,31;;22,377;21,354;0,0155553;20,94700;0,05200;0,00400;0,0001860;;22,48;42,00;;;
CO delay time (s);10;43;20,94700;0,05200;0,005000;130,825;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,974;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,4316;0,00000;0,0000;0,00000000;0,00000000;0,00261;Infinity;0,9693;28,785957;-0,000055;24,349433;24,316831;0,0000;-0,0107;0,00;0,04;0,00;0,00;1,34;;22,141;21,095;0,0115687;20,94700;0,05200;0,00800;0,0001354;;22,48;43,00;;;
;;44;20,94700;0,05200;0,014000;125,900;100,00;11,2300;0,000;100,412;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,968;25,274;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,4592;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;0,9947;28,238925;-0,000038;23,886711;23,854728;0,0000;-0,0072;0,00;0,04;0,00;0,00;1,60;;22,045;21,095;0,0282343;20,94600;0,05100;-0,00200;0,0003350;;22,48;44,00;;;
Laboratory;;45;20,94600;0,05200;-0,002000;129,150;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,961;25,261;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,1606;0,00000;0,0000;0,00000000;0,00000000;0,00032;Infinity;1,0149;28,601085;-0,000004;24,193054;24,160662;0,0000;-0,0007;0,00;0,04;0,00;0,00;1,33;;22,062;20,837;0,0223581;20,94700;0,05100;-0,00100;0,0002620;;22,48;45,00;;;
Laboratory name;FZJ IAS-7;46;20,94700;0,05200;0,007000;126,800;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,65;16,953;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,7704;0,00000;0,0000;0,00000000;0,00000000;0,00032;Infinity;1,0256;28,339680;-0,000004;23,971937;23,939840;0,0000;-0,0007;0,00;0,04;0,00;0,00;0,75;;21,919;20,837;0,0119443;20,94900;0,05100;-0,00100;0,0001412;;22,48;46,00;;;
Operator;Clara / Samia;47;20,94800;0,05100;0,000000;127,750;99,99;11,2300;0,000;100,420;35,800;0,005;298,750;298,450;26,00;298,150;263,177;0,000;24,900;25,500;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,945;25,277;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,4375;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;1,0411;28,445643;0,000048;24,061568;24,037406;0,0000;0,0091;0,00;0,05;0,00;0,00;1,04;;21,731;20,708;0,0171201;20,94800;0,05200;-0,00200;0,0002016;;22,48;47,00;;;
Filename;25082026_Candle_R1,csv;48;20,94500;0,05200;0,002000;130,575;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,936;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;31,3599;0,00000;0,0000;0,00000000;0,00000000;-0,00348;Infinity;1,0724;28,758439;-0,000004;24,326156;24,293586;0,0000;-0,0007;0,00;0,05;0,00;0,00;1,05;;21,766;20,708;0,0347781;20,94800;0,05000;-0,01600;0,0004040;;22,48;48,00;;;
Report name;;49;20,94700;0,05100;-0,013000;125,150;100,00;11,2300;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,930;25,245;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3838;0,00000;0,0000;0,00000000;0,00000000;-0,00192;Infinity;1,0918;28,154689;0,000014;23,815457;23,791542;0,0000;0,0026;0,00;0,06;0,00;0,00;0,75;;21,840;20,573;0,0214966;20,94900;0,05100;-0,01000;0,0002551;;22,48;49,00;;;
;;50;20,94800;0,05200;-0,011000;122,575;99,99;11,2300;0,000;100,420;35,800;0,005;298,750;298,350;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,949;25,253;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,4359;0,00000;0,0000;0,00000000;0,00000000;-0,00338;Infinity;1,1213;27,863538;0,000065;23,569178;23,537621;0,0000;0,0122;0,00;0,07;0,00;0,00;1,02;;21,891;20,573;0,0326445;20,94800;0,05100;-0,01600;0,0003914;;22,48;50,00;;;
Pre-test conditions;;51;20,94900;0,05200;-0,010000;128,925;100,00;11,2300;0,000;100,412;35,800;0,005;298,750;298,450;26,00;298,183;263,177;0,000;24,900;25,500;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,959;25,242;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,9972;0,00000;0,0000;-0,00083415;-0,00083415;-0,00145;-1,34523;1,1483;28,576159;-0,000004;24,171970;24,147697;0,0000;-0,0007;0,00;0,07;0,00;0,00;1,33;;22,015;20,676;0,0299398;20,94700;0,05100;-0,00800;0,0003505;;22,48;51,00;;;
Ambient temperature (°C);25,8;52;20,94700;0,05200;-0,003000;126,975;99,99;11,2300;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,959;25,266;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6914;0,00000;0,0000;0,00583903;0,00583903;0,00307;0,19072;1,1530;28,359229;0,000048;23,988473;23,964384;0,0000;0,0090;0,00;0,08;0,00;0,00;1,04;;21,897;20,676;0,0052028;20,94800;0,05100;0,01000;0,0000624;;22,48;52,00;;;
Barometric pressure (Pa);100414;53;20,94700;0,05200;0,004000;130,750;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,919;25,226;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,3949;0,00000;0,0000;0,00583903;0,00583903;0,00235;0,19353;1,1653;28,777705;0,000099;24,342453;24,318009;0,0000;0,0191;0,00;0,10;0,00;0,00;1,34;;21,645;20,639;0,0137459;20,94700;0,05100;0,00700;0,0001607;;22,47;53,00;;;
Relative hunidity (%);35,8;54;20,94700;0,05100;0,008000;128,750;99,99;11,2200;0,000;100,424;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,940;25,274;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,2997;0,00000;0,0000;-0,00083415;-0,00083415;0,00233;-1,34431;1,1776;28,556759;0,000048;24,155559;24,131302;0,0000;0,0092;0,00;0,11;0,00;0,00;1,33;;21,472;20,639;0,0136404;20,94700;0,05100;0,00700;0,0001607;;22,47;54,00;;;
;;55;20,94700;0,05100;-0,002000;127,075;99,99;11,2200;0,000;100,412;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,66;16,943;25,253;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,8097;0,00000;0,0000;0,00000000;0,00000000;0,00057;Infinity;1,1875;28,370393;0,000082;23,997917;23,973818;0,0000;0,0156;0,00;0,12;0,00;0,00;0,75;;21,283;20,292;0,0108789;20,94900;0,05100;0,00000;0,0001285;;22,47;55,00;;;
Conditioning;;56;20,94600;0,05100;-0,001000;129,575;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,953;25,261;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,7419;0,00000;0,0000;0,00000000;0,00000000;-0,00170;Infinity;1,2062;28,648105;0,000048;24,232827;24,208493;0,0000;0,0092;0,00;0,13;0,00;0,00;0,76;;21,158;20,292;0,0207847;20,94900;0,05100;-0,00900;0,0002424;;22,47;56,00;;;
Conditionet ? (Y/N);N;57;20,94700;0,05200;-0,001000;123,425;99,99;11,2200;0,000;100,412;35,800;0,005;298,750;298,450;26,00;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;17,014;25,247;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,7904;0,00000;0,0000;0,00000000;0,00000000;-0,00191;Infinity;1,2300;27,959981;0,000099;23,650757;23,627008;0,0000;0,0186;0,00;0,15;0,00;0,00;1,02;;21,160;20,169;0,0263836;20,94800;0,05100;-0,01000;0,0003155;;22,47;57,00;;;
Conditioning temperature (°C);;58;20,94900;0,05000;-0,002000;128,425;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,974;25,261;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,6746;0,00000;0,0000;0,00000000;0,00000000;-0,00119;Infinity;1,2477;28,520693;0,000048;24,125052;24,100826;0,0000;0,0092;0,00;0,16;0,00;0,00;0,76;;21,152;20,169;0,0196011;20,94900;0,05000;-0,00700;0,0002298;;22,47;58,00;;;
Conditioning RH (%);;59;20,94800;0,05100;-0,016000;128,425;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,934;25,290;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,2218;0,00000;0,0000;0,00000000;0,00000000;-0,00245;Infinity;1,2739;28,520693;0,000099;24,125052;24,100826;0,0000;0,0189;0,00;0,18;0,00;0,00;1,04;;21,166;20,333;0,0290800;20,94800;0,05100;-0,01200;0,0003408;;22,47;59,00;;;
;;60;20,94800;0,05100;-0,010000;125,675;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,940;25,266;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;34,6381;0,00000;0,0000;0,00000000;0,00000000;-0,00466;Infinity;1,3085;28,213681;0,000117;23,865357;23,841392;0,0000;0,0220;0,00;0,20;0,00;0,00;1,03;;21,320;20,333;0,0384136;20,94800;0,05100;-0,02100;0,0004546;;22,47;60,00;;;
Data collected;;61;20,94900;0,05100;-0,016000;131,200;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,940;25,266;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,1972;0,00000;0,0000;0,00000000;0,00000000;-0,00222;Infinity;1,3387;28,827183;0,000099;24,384306;24,351657;0,0000;0,0191;0,00;0,22;0,00;0,00;1,34;;21,502;20,592;0,0334887;20,94700;0,05100;-0,01100;0,0003885;;22,47;61,00;;;
CO/CO2 data collected?;Yes;62;20,94800;0,05100;-0,008000;131,200;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,959;25,277;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,9896;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;1,3647;28,827183;0,000099;24,384306;24,351657;0,0000;0,0191;0,00;0,24;0,00;0,00;1,63;;21,609;20,592;0,0288225;20,94600;0,05100;-0,00200;0,0003350;;22,47;62,00;;;
Mass data collected?;Yes;63;20,94700;0,05100;0,010000;121,575;99,98;11,2200;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,67;16,932;25,271;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,2979;0,00000;0,0000;0,00000000;0,00000000;0,00153;Infinity;1,3750;27,749646;0,000168;23,472839;23,441411;0,0000;0,0312;0,00;0,27;0,00;0,00;1,01;;21,554;20,581;0,0114204;20,94800;0,05100;0,00400;0,0001383;;22,47;63,00;;;
Smoke data collected;Yes;64;20,94800;0,05100;0,007000;128,250;99,99;11,2200;0,000;100,412;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,966;25,269;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00661;Infinity;1,3750;28,501255;0,000099;24,108610;24,084400;0,0000;0,0189;0,00;0,29;0,01;0,00;1,04;;21,297;20,581;0,0000000;20,94800;0,05100;0,02400;-0,0001149;;22,47;64,00;;;
Soot mass data colelcted;;65;20,94700;0,05100;0,007000;123,300;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,902;25,271;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,0366;0,00000;0,0000;0,00000000;0,00000000;0,00228;Infinity;1,3870;27,945818;0,000117;23,638778;23,615040;0,0000;0,0218;0,00;0,31;0,00;0,00;1,30;;21,062;20,291;0,0133485;20,94700;0,05100;0,00700;0,0001607;;22,47;65,00;;;
Soot mass ratio (1:x);;66;20,94700;0,05100;0,000000;128,675;99,99;11,2200;0,000;100,412;35,800;0,005;298,750;298,450;25,90;298,183;263,177;0,000;24,900;25,500;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,951;25,271;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7293;0,00000;0,0000;0,00000000;0,00000000;0,00284;Infinity;1,3918;28,548441;0,000099;24,148523;24,124273;0,0000;0,0190;0,00;0,33;0,00;0,00;1,04;;20,870;20,291;0,0052448;20,94800;0,05200;0,00900;0,0000624;;22,47;66,00;;;
Soot mass (g);;67;20,94900;0,05100;-0,009000;126,400;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,150;263,177;0,000;24,900;25,400;24,700;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,982;25,255;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,0449;0,00000;0,0000;0,00000000;0,00000000;-0,00218;Infinity;1,4168;28,294944;0,000117;23,934095;23,910061;0,0000;0,0221;0,00;0,35;0,00;0,00;1,03;;20,781;20,239;0,0277748;20,94800;0,05100;-0,01100;0,0003281;;22,47;67,00;;;
;;68;20,94900;0,05000;-0,010000;127,625;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,450;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,911;25,271;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,9319;0,00000;0,0000;0,00000000;0,00000000;-0,00445;Infinity;1,4507;28,431723;0,000117;24,049795;24,025644;0,0000;0,0222;0,00;0,37;0,00;0,00;1,04;;20,909;20,239;0,0376305;20,94800;0,05100;-0,02000;0,0004420;;22,47;68,00;;;
Comments;;69;20,94800;0,05100;-0,007000;127,850;99,99;11,2200;0,000;100,420;35,800;0,005;298,750;298,350;25,90;298,117;263,177;0,000;24,900;25,400;24,600;301,050;;;;;0,00;0,00;0,00;3,00;2,68;16,987;25,266;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,8987;0,00000;0,0000;0,00000000;0,00000000;-0,00370;Infinity;1,4956;28,456774;0,000099;24,070984;24,038756;0,0000;0,0189;0,00;0,39;0,00;0,00;1,89;;21,177;20,666;0,0497926;20,94500;0,05100;-0,01700;0,0005851;;22,47;69,00;;;
