General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;1497;20,94500;0,05500;0,005000;130,475;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,63;16,102;26,056;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;40,8233;0,00000;0,0000;0,00000000;0,00000000;0,00273;Infinity;58,8879;28,449770;0,000026;24,121447;24,089226;0,0000;0,0052;0,01;10,37;0,00;0,00;3,29;;39,315;39,444;0,0434360;20,94500;0,05500;0,00800;0,0005136;;1624,80;1497,00;;;
;;1498;20,94300;0,05500;0,014000;127,450;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,63;16,123;26,070;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,5976;0,00000;0,0000;0,00000000;0,00000000;0,00220;Infinity;58,9265;28,118039;0,000043;23,840184;23,808339;0,0000;0,0085;0,01;10,38;0,00;0,00;2,96;;39,316;39,444;0,0410678;20,94600;0,05400;0,00600;0,0004911;;1624,80;1498,00;;;
;;1499;20,94300;0,05500;0,005000;126,875;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,63;16,112;26,070;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;56,9827;0,00000;0,0000;0,00000000;0,00000000;-0,00003;Infinity;58,9834;28,054539;-0,000008;23,786346;23,754572;0,0000;-0,0016;0,01;10,38;0,00;0,00;3,54;;39,321;39,456;0,0606296;20,94400;0,05400;-0,00300;0,0007257;;1624,80;1499,00;;;
;;1500;20,94400;0,05500;0,010000;127,125;100,02;1613,1901;0,000;100,590;41,400;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,63;16,099;26,051;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;47,0403;0,00000;0,0000;0,00000000;0,00000000;0,00220;Infinity;59,0305;28,082166;-0,000008;23,809770;23,777965;0,0000;-0,0016;0,01;10,38;0,00;0,00;3,54;;39,330;39,456;0,0500508;20,94400;0,05500;0,00600;0,0005992;;1624,80;1500,00;;;
;;1501;20,94400;0,05500;-0,001000;128,950;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,083;263,177;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,63;16,129;26,070;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;42,8625;0,00000;0,0000;0,00000000;0,00000000;0,00096;Infinity;59,0733;28,283021;0,000026;23,980066;23,948034;0,0000;0,0052;0,01;10,39;0,00;0,00;2,98;;39,334;39,470;0,0456057;20,94600;0,05500;0,00100;0,0005418;;1624,80;1501,00;;;
;;1502;20,94300;0,05500;-0,006000;125,875;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,121;26,086;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;57,4945;0,00000;0,0000;0,00000000;0,00000000;0,00095;Infinity;59,1308;27,943761;0,000027;23,692421;23,660773;0,0000;0,0052;0,01;10,39;0,00;0,00;3,81;;39,341;39,470;0,0611741;20,94300;0,05400;0,00100;0,0007355;;1624,80;1502,00;;;
;;1503;20,94300;0,05400;-0,008000;128,500;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,050;263,177;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,114;26,054;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;64,3863;0,00000;0,0000;0,00000000;0,00000000;-0,00178;Infinity;59,1952;28,233627;0,000044;23,938188;23,906211;0,0000;0,0086;0,01;10,40;0,00;0,00;3,56;;39,355;39,489;0,0685070;20,94400;0,05400;-0,01000;0,0008143;;1624,80;1503,00;;;
;;1504;20,94300;0,05500;-0,023000;127,275;100,02;1613,1901;0,000;100,592;41,400;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,125;26,088;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;69,3484;0,00000;0,0000;0,00000000;0,00000000;-0,00449;Infinity;59,2646;28,098728;0,000027;23,823811;23,791988;0,0000;0,0052;0,01;10,41;0,00;0,00;3,25;;39,373;39,489;0,0737867;20,94500;0,05500;-0,02100;0,0008804;;1624,80;1504,00;;;
;;1505;20,94500;0,05500;-0,024000;126,525;100,02;1613,1901;0,000;100,590;41,400;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,114;26,054;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;67,8874;0,00000;0,0000;0,00000000;0,00000000;-0,00300;Infinity;59,3325;28,015817;0,000027;23,753514;23,721785;0,0000;0,0052;0,01;10,41;0,00;0,00;3,53;;39,393;39,525;0,0722322;20,94400;0,05500;-0,01500;0,0008648;;1624,80;1505,00;;;
;;1506;20,94500;0,05400;-0,008000;131,675;100,03;1613,1901;0,000;100,590;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,133;26,094;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,0593;0,00000;0,0000;0,00000000;0,00000000;0,00224;Infinity;59,3765;28,580299;-0,000059;24,232117;24,199748;0,0000;-0,0118;0,01;10,41;0,00;0,00;3,31;;39,404;39,525;0,0468791;20,94500;0,05400;0,00600;0,0005515;;1624,80;1506,00;;;
;;1507;20,94400;0,05500;-0,007000;130,350;100,02;1613,1901;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,062;26,059;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,4445;0,00000;0,0000;0,00000000;0,00000000;0,00574;Infinity;59,4100;28,436139;0,000026;24,109889;24,077684;0,0000;0,0052;0,01;10,42;0,01;0,00;3,59;;39,403;39,539;0,0355849;20,94400;0,05500;0,02000;0,0004221;;1624,80;1507,00;;;
;;1508;20,94600;0,05400;0,008000;130,775;100,02;1613,1901;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,64;16,079;26,083;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;47,4465;0,00000;0,0000;0,00000000;0,00000000;0,00348;Infinity;59,4574;28,482459;0,000009;24,149162;24,116904;0,0000;0,0019;0,01;10,42;0,00;0,00;3,89;;39,404;39,539;0,0504831;20,94300;0,05500;0,01100;0,0005963;;1624,80;1508,00;;;
;;1509;20,94500;0,05400;0,006000;124,075;100,02;1613,1901;0,000;100,590;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,114;26,072;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;40,2828;0,00000;0,0000;-0,00083335;-0,00083335;0,00486;-2,30859;59,4977;27,743245;-0,000008;23,522411;23,490991;0,0000;-0,0015;0,01;10,42;0,00;0,00;3,79;;39,407;39,536;0,0428609;20,94300;0,05500;0,01700;0,0005204;;1624,80;1509,00;;;
;;1510;20,94600;0,05500;-0,003000;131,625;100,03;1613,1901;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,093;26,088;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,8357;0,00000;0,0000;0,00583347;0,00583347;0,00022;0,33968;59,5585;28,574873;-0,000077;24,227516;24,195154;0,0000;-0,0154;0,01;10,42;0,00;0,00;3,90;;39,414;39,536;0,0647292;20,94300;0,05500;-0,00200;0,0007608;;1624,80;1510,00;;;
;;1511;20,94400;0,05500;0,006000;130,300;100,03;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,106;26,046;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,7918;0,00000;0,0000;0,00583347;0,00583347;-0,00104;0,33797;59,6193;28,430685;-0,000077;24,105265;24,073066;0,0000;-0,0152;0,01;10,42;0,00;0,00;3,59;;39,429;39,550;0,0646825;20,94400;0,05500;-0,00700;0,0007637;;1624,79;1511,00;;;
;;1512;20,94400;0,05400;0,001000;134,850;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,074;26,064;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;62,8743;0,00000;0,0000;-0,00083335;-0,00083335;-0,00131;-2,40674;59,6822;28,922816;-0,000026;24,522524;24,489767;0,0000;-0,0052;0,01;10,42;0,00;0,00;3,65;;39,443;39,550;0,0668983;20,94400;0,05500;-0,00800;0,0007763;;1624,79;1512,00;;;
;;1513;20,94600;0,05400;0,001000;125,975;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,120;26,046;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;52,8033;0,00000;0,0000;0,00000000;0,00000000;0,00071;Infinity;59,7350;27,954859;0,000026;23,701831;23,670170;0,0000;0,0051;0,01;10,42;0,00;0,00;3,53;;39,456;39,573;0,0561827;20,94400;0,05500;0,00000;0,0006751;;1624,79;1513,00;;;
;;1514;20,94300;0,05500;-0,010000;132,300;100,03;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,093;26,088;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;52,3368;0,00000;0,0000;0,00000000;0,00000000;-0,00003;Infinity;59,7873;28,648048;-0,000043;24,289559;24,257113;0,0000;-0,0086;0,01;10,42;0,00;0,00;3,31;;39,464;39,573;0,0556864;20,94500;0,05500;-0,00300;0,0006527;;1624,79;1514,00;;;
;;1515;20,94400;0,05500;-0,021000;129,550;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,65;16,095;26,083;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;64,6556;0,00000;0,0000;0,00000000;0,00000000;-0,00203;Infinity;59,8520;28,348744;-0,000008;24,035790;24,003684;0,0000;-0,0017;0,01;10,42;0,00;0,00;3,57;;39,477;39,598;0,0687935;20,94400;0,05500;-0,01100;0,0008143;;1624,79;1515,00;;;
;;1516;20,94500;0,05400;-0,015000;127,850;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,091;26,067;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;56,2047;0,00000;0,0000;0,00000000;0,00000000;-0,00003;Infinity;59,9082;28,162129;0,000009;23,877567;23,845671;0,0000;0,0017;0,01;10,43;0,00;0,00;3,55;;39,491;39,598;0,0598018;20,94400;0,05500;-0,00300;0,0007131;;1624,79;1516,00;;;
;;1517;20,94400;0,05500;0,006000;129,325;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,099;26,056;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,0907;0,00000;0,0000;0,00000000;0,00000000;0,00596;Infinity;59,9463;28,324116;0,000026;24,014909;23,982830;0,0000;0,0051;0,01;10,43;0,01;0,00;3,87;;39,496;39,614;0,0405285;20,94300;0,05400;0,02100;0,0004825;;1624,79;1517,00;;;
;;1518;20,94500;0,05500;0,020000;131,550;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,085;26,054;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,9549;0,00000;0,0000;0,00000000;0,00000000;0,00324;Infinity;59,9852;28,566730;0,000025;24,220612;24,188259;0,0000;0,0050;0,01;10,44;0,00;0,00;3,31;;39,495;39,614;0,0414480;20,94500;0,05500;0,01000;0,0004882;;1624,79;1518,00;;;
;;1519;20,94400;0,05500;0,011000;127,025;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,043;26,070;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,5399;0,00000;0,0000;0,00000000;0,00000000;0,00195;Infinity;60,0238;28,071118;-0,000010;23,800403;23,768610;0,0000;-0,0019;0,01;10,44;0,00;0,00;2,96;;39,495;39,612;0,0410065;20,94600;0,05500;0,00500;0,0004911;;1624,79;1519,00;;;
;;1520;20,94300;0,05500;0,017000;122,475;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,116;26,062;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,6224;0,00000;0,0000;0,00000000;0,00000000;0,00362;Infinity;60,0594;27,563784;0,000042;23,370253;23,339036;0,0000;0,0080;0,01;10,44;0,00;0,00;3,19;;39,493;39,612;0,0379022;20,94500;0,05500;0,01200;0,0004629;;1624,79;1520,00;;;
;;1521;20,94300;0,05500;-0,002000;131,725;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,087;26,080;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,1119;0,00000;0,0000;0,00000000;0,00000000;-0,00104;Infinity;60,1195;28,585725;0,000024;24,236717;24,204342;0,0000;0,0048;0,01;10,45;0,00;0,00;3,60;;39,498;39,625;0,0639591;20,94400;0,05600;-0,00700;0,0007510;;1624,79;1521,00;;;
;;1522;20,94300;0,05500;-0,007000;133,325;100,01;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,127;26,064;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;63,5491;0,00000;0,0000;0,00000000;0,00000000;-0,00181;Infinity;60,1831;28,758809;0,000075;24,383469;24,350898;0,0000;0,0151;0,01;10,46;0,00;0,00;3,63;;39,513;39,625;0,0676162;20,94400;0,05600;-0,01000;0,0007890;;1624,79;1522,00;;;
;;1523;20,94400;0,05500;-0,008000;129,900;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,66;16,074;26,070;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;57,9276;0,00000;0,0000;0,00000000;0,00000000;-0,00154;Infinity;60,2410;28,387012;0,000057;24,068236;24,036086;0,0000;0,0113;0,01;10,48;0,00;0,00;3,28;;39,527;39,651;0,0616350;20,94500;0,05500;-0,00900;0,0007286;;1624,79;1523,00;;;
;;1524;20,94400;0,05500;0,000000;128,850;100,02;1613,1801;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,099;26,056;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;61,4529;0,00000;0,0000;0,00000000;0,00000000;-0,00103;Infinity;60,3024;28,272052;0,000005;23,970766;23,938746;0,0000;0,0010;0,01;10,48;0,00;0,00;3,57;;39,540;39,651;0,0653859;20,94400;0,05400;-0,00700;0,0007763;;1624,79;1524,00;;;
;;1525;20,94400;0,05500;-0,003000;128,225;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,095;26,086;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;76,3762;0,00000;0,0000;0,00000000;0,00000000;-0,00501;Infinity;60,3788;28,203400;0,000022;23,912559;23,880617;0,0000;0,0043;0,01;10,48;-0,01;0,00;3,56;;39,560;39,687;0,0812643;20,94400;0,05500;-0,02300;0,0009660;;1624,79;1525,00;;;
;;1526;20,94500;0,05500;-0,011000;128,600;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,095;26,072;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;63,4121;0,00000;0,0000;-0,00083335;-0,00083335;-0,00178;-2,35031;60,4422;28,244610;0,000004;23,947500;23,915511;0,0000;0,0008;0,01;10,48;0,00;0,00;3,56;;39,579;39,687;0,0674705;20,94400;0,05500;-0,01000;0,0008016;;1624,79;1526,00;;;
;;1527;20,94400;0,05400;-0,003000;133,025;100,02;1613,1801;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,079;26,080;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;53,2373;0,00000;0,0000;0,00583347;0,00583347;0,00098;0,34149;60,4955;28,726435;0,000004;24,356020;24,323486;0,0000;0,0007;0,01;10,48;0,00;0,00;3,62;;39,592;39,720;0,0566444;20,94400;0,05500;0,00100;0,0006625;;1624,79;1527,00;;;
;;1528;20,94400;0,05500;0,021000;126,750;100,03;1613,1701;0,000;100,594;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,093;26,083;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,9624;0,00000;0,0000;0,00583347;0,00583347;0,00195;0,25980;60,5444;28,040716;-0,000031;23,774625;23,742867;0,0000;-0,0061;0,01;10,48;0,00;0,00;3,54;;39,599;39,720;0,0520960;20,94400;0,05400;0,00500;0,0006245;;1624,78;1528,00;;;
;;1529;20,94300;0,05500;0,010000;128,875;100,03;1613,1701;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,066;26,072;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,4713;0,00000;0,0000;-0,00083335;-0,00083335;0,00595;-1,83381;60,5729;28,274794;-0,000100;23,973091;23,941068;0,0000;-0,0198;0,01;10,48;0,01;0,00;3,27;;39,599;39,721;0,0302935;20,94500;0,05400;0,02100;0,0003617;;1624,78;1529,00;;;
;;1530;20,94500;0,05500;0,005000;131,025;100,03;1613,1701;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,050;263,170;0,000;26,100;26,200;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,67;16,121;26,067;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,7405;0,00000;0,0000;0,00000000;0,00000000;0,00550;Infinity;60,6036;28,509670;-0,000084;24,172233;24,139945;0,0000;-0,0167;0,01;10,48;0,01;0,00;3,30;;39,592;39,721;0,0327079;20,94500;0,05400;0,01900;0,0003870;;1624,78;1530,00;;;
;;1531;20,94600;0,05600;0,012000;130,200;100,04;1613,1701;0,000;100,592;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,68;16,104;26,094;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,8246;0,00000;0,0000;0,00000000;0,00000000;0,00197;Infinity;60,6485;28,419773;-0,000153;24,096013;24,063826;0,0000;-0,0303;0,01;10,48;0,00;0,00;3,29;;39,591;39,717;0,0476933;20,94500;0,05400;0,00500;0,0005642;;1624,78;1531,00;;;
;;1532;20,94500;0,05600;-0,007000;131,225;100,03;1613,1701;0,000;100,588;41,500;0,005;299,450;299,050;26,50;299,083;263,170;0,000;26,100;26,300;25,400;301,450;;;;;0,00;0,00;0,00;3,00;9,68;16,112;26,070;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;59,9909;0,00000;0,0000;0,00000000;0,00000000;-0,00079;Infinity;60,7085;28,531420;-0,000084;24,190675;24,158361;0,0000;-0,0168;0,01;10,48;0,00;0,00;3,60;;39,599;39,717;0,0638303;20,94400;0,05500;-0,00600;0,0007510;;1624,78;1532,00;;;
