General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;20,93200;0,06600;0,004000;131,325;100,01;1636,4401;0,000;100,556;41,400;0,000;299,950;299,850;26,80;299,183;263,158;0,000;25,900;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,41;15,751;25,832;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,1598;0,00000;0,0000;-0,00083319;-0,00083319;0,00096;-6,59747;0,2658;28,518491;0,000114;24,220086;24,212011;0,0000;0,0027;0,00;0,02;0,00;0,01;0,72;;7,606;7,728;0,0897717;20,93400;0,06400;0,00000;0,0010581;;1648,05;34,00;;;
Correct O2 for pressure?;;35;20,93200;0,06500;0,015000;131,325;100,01;1636,4401;0,000;100,556;41,400;0,000;299,950;299,850;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,41;15,755;25,832;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,6709;0,00000;0,0000;0,00583235;0,00583235;0,00196;0,94250;0,2754;28,518491;0,000114;24,220086;24,212011;0,0000;0,0027;0,00;0,02;0,00;0,01;0,72;;7,672;7,880;0,0854517;20,93400;0,06400;0,00400;0,0010075;;1648,05;35,00;;;
;;36;20,93300;0,06500;0,001000;127,750;100,02;1636,4301;0,000;100,556;41,400;0,000;299,950;299,850;26,90;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,41;15,790;25,845;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,0508;0,00000;0,0000;0,00583235;0,00583235;-0,00005;0,85580;0,2855;28,127639;0,000029;23,888145;23,880181;0,0000;0,0007;0,00;0,02;0,00;0,00;0,67;;7,733;7,880;0,0888092;20,93500;0,06300;-0,00400;0,0010610;;1648,04;36,00;;;
Apparatus;;37;20,93400;0,06500;0,020000;129,925;100,01;1636,4301;0,000;100,558;41,400;0,000;300,050;299,850;26,90;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,41;15,791;25,843;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,6748;0,00000;0,0000;-0,00083319;-0,00083319;0,00320;-5,51967;0,2942;28,361345;0,000096;24,094656;24,078596;0,0000;0,0023;0,00;0,02;0,00;0,00;0,68;;7,777;7,950;0,0766507;20,93500;0,06200;0,00900;0,0009092;;1648,04;37,00;;;
C-factor (SI units);0,0431;38;20,93400;0,06400;0,005000;132,750;100,01;1636,4301;0,000;100,562;41,400;0,000;299,950;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,41;15,791;25,843;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,6142;0,00000;0,0000;0,00000000;0,00000000;-0,00081;Infinity;0,3048;28,672800;0,000095;24,351137;24,351137;0,0000;0,0023;0,00;0,02;0,00;0,01;0,69;;7,826;7,950;0,0937875;20,93500;0,06300;-0,00700;0,0010989;;1648,04;38,00;;;
OD correction factor;1;39;20,93400;0,06400;0,016000;128,525;100,02;1636,4301;0,000;100,560;41,400;0,000;300,050;299,950;26,90;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,759;25,837;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,2646;0,00000;0,0000;0,00000000;0,00000000;0,00045;Infinity;0,3140;28,208128;0,000077;23,964488;23,956502;0,0000;0,0018;0,00;0,03;0,00;0,01;0,64;;7,881;8,003;0,0818620;20,93600;0,06300;-0,00200;0,0009753;;1648,04;39,00;;;
Duct diameter (m);0,114;40;20,93300;0,06300;-0,006000;129,925;100,01;1636,4301;0,000;100,556;41,400;0,000;300,050;299,850;26,90;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,797;25,848;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,7141;0,00000;0,0000;-0,00083319;-0,00083319;-0,00330;-6,04039;0,3258;28,361345;0,000093;24,094656;24,078596;0,0000;0,0022;0,00;0,03;0,00;0,01;0,68;;7,946;8,003;0,1035055;20,93500;0,06300;-0,01700;0,0012253;;1648,04;40,00;;;
O2 delay time (s);12;41;20,93400;0,06300;-0,020000;131,475;100,01;1636,4301;0,000;100,558;41,400;0,000;300,050;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,791;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,2726;0,00000;0,0000;0,00583235;0,00583235;-0,00433;0,86805;0,3380;28,530018;0,000109;24,237953;24,229875;0,0000;0,0026;0,00;0,03;0,00;0,01;0,68;;8,044;8,138;0,1084405;20,93500;0,06300;-0,02100;0,0012759;;1648,04;41,00;;;
CO2 delay time (s);10;42;20,93500;0,06400;-0,023000;132,350;100,01;1636,4201;0,000;100,556;41,400;0,000;300,050;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,782;25,845;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,6273;0,00000;0,0000;0,00583235;0,00583235;-0,00182;0,79585;0,3487;28,624797;0,000108;24,318474;24,310369;0,0000;0,0026;0,00;0,03;0,00;0,00;0,65;;8,126;8,138;0,0939029;20,93600;0,06200;-0,01100;0,0011018;;1648,03;42,00;;;
CO delay time (s);10;43;20,93500;0,06400;-0,012000;130,175;100,01;1636,4201;0,000;100,560;41,400;0,000;300,050;299,950;26,80;299,183;263,164;0,000;26,000;26,400;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,841;25,845;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,4141;0,00000;0,0000;-0,00083319;-0,00083319;0,00145;-6,04622;0,3581;28,388618;0,000124;24,117825;24,109787;0,0000;0,0030;0,00;0,04;0,00;0,01;0,68;;8,170;8,263;0,0831830;20,93500;0,06300;0,00200;0,0009851;;1648,03;43,00;;;
;;44;20,93400;0,06400;-0,008000;128,700;100,01;1636,4201;0,000;100,560;41,400;0,000;300,050;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,820;25,837;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,7540;0,00000;0,0000;0,00000000;0,00000000;-0,00030;Infinity;0,3678;28,227325;0,000123;23,980798;23,972806;0,0000;0,0029;0,00;0,04;0,00;0,00;0,64;;8,202;8,263;0,0861863;20,93600;0,06200;-0,00500;0,0010259;;1648,03;44,00;;;
Laboratory;;45;20,93400;0,06400;0,000000;127,275;100,01;1636,4201;0,000;100,558;41,400;0,000;300,050;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,42;15,828;25,845;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,3764;0,00000;0,0000;0,00000000;0,00000000;0,00243;Infinity;0,3762;28,070620;0,000139;23,847667;23,839719;0,0000;0,0033;0,00;0,04;0,00;0,00;0,64;;8,221;8,291;0,0740136;20,93600;0,06200;0,00600;0,0008868;;1648,03;45,00;;;
Laboratory name;FZJ IAS-7;46;20,93400;0,06300;0,004000;125,875;100,01;1636,4201;0,000;100,558;41,400;0,000;300,050;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,832;25,829;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,4150;0,00000;0,0000;0,00000000;0,00000000;0,00635;Infinity;0,3826;27,915808;0,000104;23,716145;23,708241;0,0000;0,0024;0,00;0,04;0,01;0,00;0,63;;8,203;8,291;0,0566832;20,93600;0,06200;0,02200;0,0006844;;1648,03;46,00;;;
Operator;Clara;47;20,93400;0,06200;-0,004000;127,875;100,01;1636,4201;0,000;100,562;41,400;0,000;300,150;299,950;26,80;299,217;263,164;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,870;25,851;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,8266;0,00000;0,0000;0,00000000;0,00000000;0,00566;Infinity;0,3894;28,132020;0,000087;23,907796;23,891865;0,0000;0,0021;0,00;0,05;0,01;0,00;0,64;;8,169;8,262;0,0603203;20,93600;0,06200;0,01900;0,0007223;;1648,03;47,00;;;
Filename;26082026_3_Candles_R1,csv;48;20,93500;0,06300;0,009000;126,700;100,01;1636,4201;0,000;100,562;41,400;0,000;300,150;299,950;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,820;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,8256;0,00000;0,0000;-0,00083319;-0,00083319;0,00464;-4,93570;0,3963;28,002474;0,000102;23,797702;23,781845;0,0000;0,0024;0,00;0,05;0,00;0,00;0,60;;8,141;8,262;0,0603107;20,93700;0,06100;0,01500;0,0007252;;1648,03;48,00;;;
Report name;;49;20,93500;0,06300;-0,007000;128,975;100,01;1636,4201;0,000;100,562;41,400;0,000;300,150;299,950;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,854;25,840;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,8830;0,00000;0,0000;0,00583235;0,00583235;-0,00030;0,71140;0,4061;28,252759;0,000101;24,010405;23,994406;0,0000;0,0024;0,00;0,05;0,00;0,00;0,64;;8,146;8,266;0,0873266;20,93600;0,06100;-0,00500;0,0010385;;1648,03;49,00;;;
;;50;20,93500;0,06300;-0,002000;132,325;100,02;1636,4101;0,000;100,558;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,849;25,853;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,7155;0,00000;0,0000;0,00583235;0,00583235;-0,00081;0,79564;0,4169;28,617326;0,000067;24,320229;24,312126;0,0000;0,0016;0,00;0,05;0,00;0,00;0,69;;8,189;8,266;0,0946823;20,93500;0,06200;-0,00700;0,0011115;;1648,02;50,00;;;
Pre-test conditions;;51;20,93600;0,06300;-0,017000;131,850;100,01;1636,4101;0,000;100,558;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,883;25,851;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,1258;0,00000;0,0000;-0,00166670;-0,00166670;-0,00383;-2,51703;0,4280;28,565916;0,000099;24,276539;24,268451;0,0000;0,0024;0,00;0,06;0,00;0,00;0,61;;8,242;8,354;0,0983072;20,93700;0,06100;-0,01900;0,0011552;;1648,02;51,00;;;
Ambient temperature (°C);26,8;52;20,93500;0,06200;-0,021000;127,500;100,01;1636,4101;0,000;100,556;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,43;15,839;25,859;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,9407;0,00000;0,0000;0,00583458;0,00583458;-0,00377;0,70705;0,4389;28,090741;0,000098;23,872715;23,864761;0,0000;0,0023;0,00;0,06;0,00;0,00;0,60;;8,296;8,354;0,0966719;20,93700;0,06100;-0,01900;0,0011552;;1648,02;52,00;;;
Barometric pressure (Pa);100556;53;20,93500;0,06300;-0,011000;132,575;100,02;1636,4001;0,000;100,558;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,875;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,9290;0,00000;0,0000;0,00583458;0,00583458;-0,00131;0,72099;0,4489;28,644347;0,000063;24,343193;24,335082;0,0000;0,0015;0,00;0,06;0,00;0,00;0,62;;8,336;8,436;0,0877325;20,93700;0,06100;-0,00900;0,0010288;;1648,01;53,00;;;
Relative hunidity (%);41,5;54;20,93600;0,06200;0,002000;127,900;100,02;1636,4001;0,000;100,558;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,875;25,843;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,1543;0,00000;0,0000;-0,00083351;-0,00083351;0,00293;-5,47351;0,4570;28,134770;0,000012;23,910132;23,902166;0,0000;0,0003;0,00;0,06;0,00;0,00;0,64;;8,349;8,436;0,0720513;20,93600;0,06200;0,00800;0,0008615;;1648,01;54,00;;;
;;55;20,93500;0,06200;-0,005000;130,375;100,02;1636,4001;0,000;100,558;41,400;0,000;300,150;299,950;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,828;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,6028;0,00000;0,0000;0,00000000;0,00000000;-0,00080;Infinity;0,4666;28,405684;0,000011;24,140367;24,124281;0,0000;0,0003;0,00;0,06;0,00;0,00;0,61;;8,359;8,484;0,0848503;20,93700;0,06100;-0,00700;0,0010035;;1648,01;55,00;;;
Conditioning;;56;20,93600;0,06200;0,006000;126,575;100,02;1636,4001;0,000;100,560;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,858;25,861;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,9022;0,00000;0,0000;0,00000000;0,00000000;0,00242;Infinity;0,4745;27,988657;0,000043;23,785960;23,778035;0,0000;0,0010;0,00;0,06;0,00;0,00;0,60;;8,366;8,484;0,0698242;20,93700;0,06100;0,00600;0,0008391;;1648,01;56,00;;;
Conditionet ? (Y/N);N;57;20,93600;0,06200;0,022000;128,750;100,02;1636,4001;0,000;100,558;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,826;25,859;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,9385;0,00000;0,0000;0,00000000;0,00000000;0,00369;Infinity;0,4825;28,228104;-0,000009;23,989452;23,981459;0,0000;-0,0002;0,00;0,06;0,00;0,00;0,64;;8,358;8,494;0,0701445;20,93600;0,06100;0,01100;0,0008362;;1648,01;57,00;;;
Conditioning temperature (°C);;58;20,93600;0,06100;0,019000;129,375;100,03;1636,4001;0,000;100,562;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,868;25,869;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4417;0,00000;0,0000;0,00000000;0,00000000;0,00744;Infinity;0,4879;28,296536;-0,000043;24,047608;24,039597;0,0000;-0,0010;0,00;0,06;0,01;0,00;0,61;;8,330;8,494;0,0480832;20,93700;0,06200;0,02600;0,0005734;;1648,01;58,00;;;
Conditioning RH (%);;59;20,93600;0,06100;0,015000;129,625;100,02;1636,4001;0,000;100,562;41,400;0,000;300,150;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,44;15,820;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,6342;0,00000;0,0000;0,00000000;0,00000000;0,00270;Infinity;0,4955;28,323863;0,000006;24,070832;24,062813;0,0000;0,0001;0,00;0,06;0,00;0,01;0,61;;8,299;8,470;0,0674559;20,93700;0,06300;0,00700;0,0008011;;1648,01;59,00;;;
;;60;20,93700;0,06200;-0,005000;127,525;100,02;1636,4001;0,000;100,558;41,400;0,000;300,250;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,833;25,848;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,9166;0,00000;0,0000;-0,00083319;-0,00083319;0,00020;-5,98238;0,5055;28,088816;0,000039;23,879032;23,863126;0,0000;0,0009;0,00;0,06;0,00;0,00;0,67;;8,307;8,470;0,0876230;20,93500;0,06300;-0,00300;0,0010483;;1648,01;60,00;;;
Data collected;;61;20,93600;0,06100;-0,007000;129,525;100,02;1636,4001;0,000;100,558;41,400;0,000;300,150;300,050;26,90;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,854;25,864;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,1471;0,00000;0,0000;0,00583235;0,00583235;0,00170;0,93571;0,5146;28,312935;0,000038;24,061545;24,053529;0,0000;0,0009;0,00;0,06;0,00;0,01;0,68;;8,327;8,468;0,0808238;20,93500;0,06400;0,00300;0,0009598;;1648,01;61,00;;;
CO/CO2 data collected?;Yes;62;20,93500;0,06100;-0,019000;126,150;100,02;1636,3901;0,000;100,556;41,400;0,000;300,250;300,050;26,90;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,854;25,840;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,3165;0,00000;0,0000;0,00583235;0,00583235;-0,00301;0,99656;0,5269;27,936976;0,000054;23,749949;23,734129;0,0000;0,0013;0,00;0,06;0,00;0,01;0,74;;8,366;8,468;0,1088285;20,93300;0,06500;-0,01600;0,0013081;;1648,00;62,00;;;
Mass data collected?;Yes;63;20,93700;0,06100;-0,019000;131,475;100,02;1636,3901;0,000;100,562;41,400;0,000;300,250;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,828;25,856;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,3851;0,00000;0,0000;-0,00166670;-0,00166670;-0,00231;-4,08368;0,5383;28,520514;0,000036;24,246030;24,229879;0,0000;0,0009;0,00;0,06;0,00;0,01;0,72;;8,421;8,525;0,1005984;20,93400;0,06700;-0,01300;0,0011845;;1648,00;63,00;;;
Smoke data collected;Yes;64;20,93700;0,06200;-0,009000;127,550;100,02;1636,3901;0,000;100,558;41,400;0,000;300,250;300,050;26,80;299,217;263,170;0,000;26,000;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,820;25,843;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,5507;0,00000;0,0000;0,00583458;0,00583458;0,00119;1,22265;0,5488;28,091569;0,000002;23,881372;23,865465;0,0000;0,0000;0,00;0,06;0,00;0,01;0,78;;8,461;8,525;0,0932260;20,93200;0,06800;0,00100;0,0011156;;1648,00;64,00;;;
Soot mass data colelcted;;65;20,93700;0,06100;0,008000;132,100;100,02;1636,3801;0,000;100,562;41,400;0,000;300,250;300,050;26,80;299,250;263,170;0,000;26,100;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,761;25,877;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,3064;0,00000;0,0000;0,00583458;0,00583458;0,00449;1,24427;0,5592;28,588224;0,000068;24,303592;24,287403;0,0000;0,0016;0,00;0,07;0,00;0,01;0,86;;8,491;8,596;0,0910674;20,93000;0,06800;0,01400;0,0010720;;1647,99;65,00;;;
Soot mass ratio (1:x);;66;20,93600;0,06100;-0,007000;125,050;100,01;1636,3801;0,000;100,558;41,400;0,000;300,250;300,050;26,80;299,250;263,170;0,000;26,100;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,45;15,797;25,856;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,8621;0,00000;0,0000;-0,00083351;-0,00083351;0,00265;-8,47427;0,5700;27,814907;0,000084;23,646175;23,630424;0,0000;0,0020;0,00;0,07;0,00;0,01;0,84;;8,523;8,596;0,0959775;20,93000;0,06800;0,00700;0,0011605;;1647,99;66,00;;;
Soot mass (g);;67;20,93700;0,06100;0,006000;132,525;100,01;1636,3801;0,000;100,558;41,400;0,000;300,250;300,050;26,80;299,250;263,170;0,000;26,100;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,46;15,769;25,856;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,9539;0,00000;0,0000;0,00000000;0,00000000;0,00551;Infinity;0,5800;28,634174;0,000101;24,342655;24,326440;0,0000;0,0024;0,00;0,07;0,01;0,01;0,87;;8,551;8,642;0,0879529;20,93000;0,06700;0,01800;0,0010340;;1647,99;67,00;;;
;;68;20,93700;0,06200;0,011000;122,925;100,02;1636,3801;0,000;100,558;41,400;0,000;300,250;300,050;26,90;299,250;263,170;0,000;26,100;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,46;15,730;25,843;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,1224;0,00000;0,0000;0,00000000;0,00000000;0,00238;Infinity;0,5911;27,577562;0,000050;23,444402;23,428785;0,0000;0,0012;0,00;0,07;0,00;0,01;0,83;;8,580;8,642;0,0982771;20,93000;0,06600;0,00600;0,0011984;;1647,99;68,00;;;
Comments;;69;20,93600;0,06300;0,026000;128,475;100,01;1636,3801;0,000;100,558;41,400;0,000;300,250;300,050;26,80;299,250;263,170;0,000;26,100;26,500;25,700;301,750;;;;;0,00;0,00;0,00;3,00;12,46;15,784;25,851;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,0155;0,00000;0,0000;0,00000000;0,00000000;0,00517;Infinity;0,6001;28,193246;0,000133;23,967811;23,951845;0,0000;0,0032;0,00;0,08;0,01;0,01;0,78;;8,602;8,666;0,0796608;20,93200;0,06500;0,01700;0,0009512;;1647,99;69,00;;;
