s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door,tr_fire_z03,tr_fire_z08,tr_fire_z13,tr_fire_z18,tr_fire_z22,tr_mid_z03,tr_mid_z08,tr_mid_z13,tr_mid_z18,tr_mid_z22,tr_door_z03,tr_door_z08,tr_door_z13,tr_door_z18,tr_door_z22,tr_roommean,tr_uppermean,tr_lowermean,tr_plenummean
 3.00003E+002, 2.55480E+001, 2.65377E+001, 4.13011E+001, 2.63959E+001, 2.50176E+001, 2.52670E+001, 2.61669E+001, 1.79954E-002, 2.01159E-001, 2.72302E+002, 2.19387E-001, 3.91367E+001, 2.63524E+001, 1.22625E-001, 2.73499E+001, 2.51053E+001, 9.14625E-002, 2.64333E+001, 2.50237E+001, 2.03471E-005, 2.54733E-005, 2.78793E-005, 2.95545E-005, 3.22121E-005, 1.38950E-005, 2.35125E-005, 2.91989E-005, 2.99199E-005, 3.25324E-005, 3.06000E-006, 2.27112E-005, 2.86264E-005, 3.08605E-005, 3.08861E-005, 2.82152E-005, 3.16624E-005, 2.49780E-005, 2.04279E-006
 3.01004E+002, 2.55486E+001, 2.65470E+001, 4.17270E+001, 2.65008E+001, 2.50176E+001, 2.53258E+001, 2.63768E+001, 1.79953E-002, 2.01142E-001, 2.72604E+002, 2.19313E-001, 3.90926E+001, 2.63537E+001, 1.23686E-001, 2.74154E+001, 2.51054E+001, 9.33991E-002, 2.64965E+001, 2.50237E+001, 2.04848E-005, 2.56305E-005, 2.79845E-005, 2.96330E-005, 3.23495E-005, 1.39305E-005, 2.36259E-005, 2.92237E-005, 3.00363E-005, 3.26209E-005, 3.01356E-006, 2.28133E-005, 2.86970E-005, 3.10564E-005, 3.09374E-005, 2.82936E-005, 3.17449E-005, 2.50497E-005, 2.05740E-006
 3.02001E+002, 2.55490E+001, 2.65585E+001, 4.22694E+001, 2.66793E+001, 2.50175E+001, 2.53531E+001, 2.63612E+001, 1.79954E-002, 2.01121E-001, 2.72925E+002, 2.19063E-001, 3.93368E+001, 2.63552E+001, 1.23390E-001, 2.74338E+001, 2.51058E+001, 9.15016E-002, 2.66037E+001, 2.50237E+001, 2.06152E-005, 2.57903E-005, 2.80693E-005, 2.97018E-005, 3.26133E-005, 1.40064E-005, 2.37157E-005, 2.92508E-005, 3.01427E-005, 3.27316E-005, 3.00024E-006, 2.34376E-005, 2.89563E-005, 3.12842E-005, 3.09891E-005, 2.83718E-005, 3.18285E-005, 2.51200E-005, 2.07221E-006
 3.03002E+002, 2.55487E+001, 2.65631E+001, 4.26997E+001, 2.67537E+001, 2.50176E+001, 2.53573E+001, 2.63765E+001, 1.79952E-002, 2.01102E-001, 2.73319E+002, 2.19058E-001, 3.94174E+001, 2.63567E+001, 1.22979E-001, 2.74423E+001, 2.51064E+001, 8.55086E-002, 2.65839E+001, 2.50237E+001, 2.07356E-005, 2.59366E-005, 2.81189E-005, 2.97541E-005, 3.28123E-005, 1.40610E-005, 2.37811E-005, 2.92941E-005, 3.02464E-005, 3.28796E-005, 3.06482E-006, 2.43802E-005, 2.97961E-005, 3.13536E-005, 3.10859E-005, 2.84501E-005, 3.19131E-005, 2.51908E-005, 2.08719E-006
 3.04004E+002, 2.55484E+001, 2.65632E+001, 4.34135E+001, 2.69949E+001, 2.50177E+001, 2.53486E+001, 2.64850E+001, 1.79952E-002, 2.01091E-001, 2.73794E+002, 2.19248E-001, 3.96679E+001, 2.63575E+001, 1.23087E-001, 2.75038E+001, 2.51068E+001, 7.96125E-002, 2.65163E+001, 2.50238E+001, 2.08704E-005, 2.60667E-005, 2.81463E-005, 2.97903E-005, 3.29344E-005, 1.40892E-005, 2.37916E-005, 2.93436E-005, 3.03347E-005, 3.29072E-005, 3.18787E-006, 2.52978E-005, 3.04223E-005, 3.13737E-005, 3.12803E-005, 2.85286E-005, 3.19990E-005, 2.52637E-005, 2.10145E-006
 3.05000E+002, 2.55493E+001, 2.65659E+001, 4.36183E+001, 2.68830E+001, 2.50178E+001, 2.53142E+001, 2.63763E+001, 1.79952E-002, 2.01096E-001, 2.74315E+002, 2.19113E-001, 3.99491E+001, 2.63576E+001, 1.22981E-001, 2.74990E+001, 2.51072E+001, 7.73676E-002, 2.63871E+001, 2.50239E+001, 2.10471E-005, 2.61938E-005, 2.81956E-005, 2.98390E-005, 3.30417E-005, 1.41034E-005, 2.37240E-005, 2.93979E-005, 3.04080E-005, 3.31456E-005, 3.32364E-006, 2.57199E-005, 3.04949E-005, 3.13851E-005, 3.14103E-005, 2.86067E-005, 3.20849E-005, 2.53371E-005, 2.11516E-006
 3.06002E+002, 2.55519E+001, 2.65609E+001, 4.35142E+001, 2.70781E+001, 2.50179E+001, 2.52658E+001, 2.64227E+001, 1.79951E-002, 2.01105E-001, 2.74835E+002, 2.18969E-001, 3.99150E+001, 2.63581E+001, 1.24451E-001, 2.75691E+001, 2.51076E+001, 7.68756E-002, 2.63251E+001, 2.50240E+001, 2.12650E-005, 2.63326E-005, 2.82786E-005, 2.99193E-005, 3.30869E-005, 1.40996E-005, 2.36096E-005, 2.94585E-005, 3.04795E-005, 3.32647E-005, 3.40594E-006, 2.53836E-005, 3.07265E-005, 3.15063E-005, 3.15149E-005, 2.86852E-005, 3.21696E-005, 2.54115E-005, 2.12875E-006
 3.07003E+002, 2.55558E+001, 2.65539E+001, 4.29008E+001, 2.71407E+001, 2.50180E+001, 2.52338E+001, 2.63024E+001, 1.79951E-002, 2.01092E-001, 2.75327E+002, 2.19196E-001, 3.95991E+001, 2.63596E+001, 1.23959E-001, 2.75469E+001, 2.51079E+001, 8.06706E-002, 2.63308E+001, 2.50241E+001, 2.14942E-005, 2.64843E-005, 2.83861E-005, 3.00172E-005, 3.30580E-005, 1.40730E-005, 2.35054E-005, 2.95394E-005, 3.05411E-005, 3.33368E-005, 3.42425E-006, 2.43640E-005, 3.12791E-005, 3.16306E-005, 3.16016E-005, 2.87648E-005, 3.22525E-005, 2.54875E-005, 2.14261E-006
 3.08005E+002, 2.55594E+001, 2.65501E+001, 4.20454E+001, 2.71024E+001, 2.50181E+001, 2.52123E+001, 2.59612E+001, 1.79950E-002, 2.01055E-001, 2.75783E+002, 2.19661E-001, 3.93909E+001, 2.63627E+001, 1.23000E-001, 2.75286E+001, 2.51083E+001, 8.71227E-002, 2.63918E+001, 2.50243E+001, 2.16935E-005, 2.66385E-005, 2.85067E-005, 3.01078E-005, 3.29923E-005, 1.40453E-005, 2.34526E-005, 2.96918E-005, 3.06075E-005, 3.34128E-005, 3.45948E-006, 2.33922E-005, 3.14575E-005, 3.17152E-005, 3.16475E-005, 2.88442E-005, 3.23347E-005, 2.55617E-005, 2.15667E-006
 3.09001E+002, 2.55616E+001, 2.65494E+001, 4.15923E+001, 2.70373E+001, 2.50181E+001, 2.52083E+001, 2.60733E+001, 1.79951E-002, 2.01010E-001, 2.76195E+002, 2.19976E-001, 3.92902E+001, 2.63667E+001, 1.21745E-001, 2.75027E+001, 2.51087E+001, 8.63266E-002, 2.63408E+001, 2.50244E+001, 2.18234E-005, 2.67812E-005, 2.86182E-005, 3.01939E-005, 3.29910E-005, 1.40541E-005, 2.34764E-005, 2.99488E-005, 3.06749E-005, 3.34357E-005, 3.58464E-006, 2.31855E-005, 3.13117E-005, 3.18046E-005, 3.17192E-005, 2.89225E-005, 3.24164E-005, 2.56325E-005, 2.17042E-006
 3.10003E+002, 2.55618E+001, 2.65554E+001, 4.17279E+001, 2.69288E+001, 2.50181E+001, 2.52537E+001, 2.61757E+001, 1.79951E-002, 2.00977E-001, 2.76567E+002, 2.19760E-001, 3.94136E+001, 2.63707E+001, 1.21254E-001, 2.74643E+001, 2.51090E+001, 8.82397E-002, 2.63132E+001, 2.50244E+001, 2.18594E-005, 2.69002E-005, 2.87018E-005, 3.02872E-005, 3.31521E-005, 1.41152E-005, 2.36074E-005, 3.01509E-005, 3.07588E-005, 3.35081E-005, 3.51401E-006, 2.32828E-005, 3.09582E-005, 3.19109E-005, 3.18036E-005, 2.89996E-005, 3.24983E-005, 2.57002E-005, 2.18476E-006
 3.11004E+002, 2.55605E+001, 2.65639E+001, 4.19231E+001, 2.70145E+001, 2.50181E+001, 2.53179E+001, 2.60615E+001, 1.79952E-002, 2.00951E-001, 2.76959E+002, 2.19692E-001, 3.93241E+001, 2.63739E+001, 1.22050E-001, 2.74971E+001, 2.51092E+001, 8.97435E-002, 2.63631E+001, 2.50245E+001, 2.18105E-005, 2.69881E-005, 2.87505E-005, 3.03754E-005, 3.33386E-005, 1.42113E-005, 2.38917E-005, 3.02128E-005, 3.08828E-005, 3.35164E-005, 3.37891E-006, 2.35371E-005, 3.03352E-005, 3.19603E-005, 3.19667E-005, 2.90761E-005, 3.25830E-005, 2.57670E-005, 2.20463E-006
 3.12001E+002, 2.55593E+001, 2.65658E+001, 4.19987E+001, 2.71606E+001, 2.50182E+001, 2.53520E+001, 2.59572E+001, 1.79953E-002, 2.00943E-001, 2.77406E+002, 2.19776E-001, 3.94348E+001, 2.63759E+001, 1.22474E-001, 2.75369E+001, 2.51094E+001, 8.72369E-002, 2.63805E+001, 2.50246E+001, 2.17235E-005, 2.70430E-005, 2.87738E-005, 3.04368E-005, 3.34324E-005, 1.43085E-005, 2.42951E-005, 3.01382E-005, 3.10231E-005, 3.36243E-005, 3.38713E-006, 2.39745E-005, 2.98351E-005, 3.20793E-005, 3.20592E-005, 2.91534E-005, 3.26699E-005, 2.58364E-005, 2.22408E-006
 3.13002E+002, 2.55594E+001, 2.65627E+001, 4.17911E+001, 2.72843E+001, 2.50183E+001, 2.53076E+001, 2.59201E+001, 1.79952E-002, 2.00955E-001, 2.77901E+002, 2.19463E-001, 3.94636E+001, 2.63771E+001, 1.22657E-001, 2.75609E+001, 2.51095E+001, 8.64826E-002, 2.64278E+001, 2.50246E+001, 2.16472E-005, 2.70745E-005, 2.87980E-005, 3.04852E-005, 3.35329E-005, 1.43838E-005, 2.46637E-005, 3.00147E-005, 3.11493E-005, 3.36495E-005, 3.57704E-006, 2.44129E-005, 2.98200E-005, 3.21975E-005, 3.20953E-005, 2.92327E-005, 3.27573E-005, 2.59097E-005, 2.24141E-006
 3.14004E+002, 2.55610E+001, 2.65606E+001, 4.19024E+001, 2.69386E+001, 2.50185E+001, 2.52293E+001, 2.58013E+001, 1.79952E-002, 2.00962E-001, 2.78411E+002, 2.19149E-001, 3.94633E+001, 2.63784E+001, 1.21167E-001, 2.74586E+001, 2.51096E+001, 8.62287E-002, 2.64977E+001, 2.50248E+001, 2.15937E-005, 2.70905E-005, 2.88487E-005, 3.05507E-005, 3.36584E-005, 1.44496E-005, 2.48911E-005, 2.99796E-005, 3.12364E-005, 3.37431E-005, 3.85667E-006, 2.48058E-005, 3.01648E-005, 3.19830E-005, 3.21262E-005, 2.93131E-005, 3.28453E-005, 2.59847E-005, 2.25711E-006
 3.15000E+002, 2.55628E+001, 2.65618E+001, 4.20270E+001, 2.65933E+001, 2.50185E+001, 2.51852E+001, 2.63362E+001, 1.79953E-002, 2.00951E-001, 2.78878E+002, 2.19092E-001, 3.95524E+001, 2.63799E+001, 1.20440E-001, 2.73766E+001, 2.51097E+001, 8.48746E-002, 2.64666E+001, 2.50249E+001, 2.15377E-005, 2.70874E-005, 2.89163E-005, 3.06486E-005, 3.37641E-005, 1.45334E-005, 2.49732E-005, 3.00641E-005, 3.12955E-005, 3.39214E-005, 4.09958E-006, 2.50499E-005, 3.05519E-005, 3.18970E-005, 3.21841E-005, 2.93923E-005, 3.29322E-005, 2.60579E-005, 2.27055E-006
 3.16002E+002, 2.55638E+001, 2.65698E+001, 4.23579E+001, 2.68162E+001, 2.50185E+001, 2.51849E+001, 2.64020E+001, 1.79952E-002, 2.00928E-001, 2.79295E+002, 2.18850E-001, 3.98207E+001, 2.63812E+001, 1.23305E-001, 2.75286E+001, 2.51100E+001, 8.20592E-002, 2.63369E+001, 2.50250E+001, 2.14567E-005, 2.70666E-005, 2.89696E-005, 3.07708E-005, 3.39110E-005, 1.46329E-005, 2.49433E-005, 3.02396E-005, 3.13474E-005, 3.39961E-005, 3.92721E-006, 2.50613E-005, 3.06851E-005, 3.21090E-005, 3.21946E-005, 2.94701E-005, 3.30163E-005, 2.61291E-005, 2.28214E-006
 3.17003E+002, 2.55639E+001, 2.65885E+001, 4.26522E+001, 2.72375E+001, 2.50185E+001, 2.52068E+001, 2.62533E+001, 1.79952E-002, 2.00909E-001, 2.79695E+002, 2.18778E-001, 4.00561E+001, 2.63821E+001, 1.23990E-001, 2.75553E+001, 2.51104E+001, 8.23152E-002, 2.63908E+001, 2.50251E+001, 2.13676E-005, 2.70338E-005, 2.90047E-005, 3.08805E-005, 3.40454E-005, 1.47152E-005, 2.48376E-005, 3.04106E-005, 3.13739E-005, 3.39941E-005, 3.62498E-006, 2.49119E-005, 3.07235E-005, 3.23904E-005, 3.22056E-005, 2.95479E-005, 3.30973E-005, 2.62014E-005, 2.29231E-006
 3.18005E+002, 2.55642E+001, 2.66080E+001, 4.21226E+001, 2.72935E+001, 2.50186E+001, 2.52289E+001, 2.57589E+001, 1.79952E-002, 2.00896E-001, 2.80114E+002, 2.19032E-001, 3.96257E+001, 2.63827E+001, 1.24991E-001, 2.75893E+001, 2.51109E+001, 8.77515E-002, 2.65000E+001, 2.50251E+001, 2.13054E-005, 2.70003E-005, 2.90670E-005, 3.09593E-005, 3.40382E-005, 1.47555E-005, 2.47153E-005, 3.05176E-005, 3.14397E-005, 3.41456E-005, 3.56873E-006, 2.43683E-005, 3.09343E-005, 3.25331E-005, 3.21993E-005, 2.96253E-005, 3.31765E-005, 2.62746E-005, 2.30123E-006
 3.19001E+002, 2.55648E+001, 2.66074E+001, 4.16085E+001, 2.73299E+001, 2.50187E+001, 2.52638E+001, 2.57728E+001, 1.79952E-002, 2.00880E-001, 2.80556E+002, 2.19572E-001, 3.92604E+001, 2.63837E+001, 1.25369E-001, 2.76138E+001, 2.51113E+001, 8.64742E-002, 2.64998E+001, 2.50251E+001, 2.12848E-005, 2.69760E-005, 2.91675E-005, 3.10449E-005, 3.39774E-005, 1.47600E-005, 2.46473E-005, 3.05863E-005, 3.15314E-005, 3.43390E-005, 3.69573E-006, 2.45582E-005, 3.14489E-005, 3.23355E-005, 3.22960E-005, 2.97013E-005, 3.32529E-005, 2.63465E-005, 2.30983E-006
 3.20003E+002, 2.55655E+001, 2.65939E+001, 4.22700E+001, 2.73161E+001, 2.50187E+001, 2.54050E+001, 2.59679E+001, 1.79952E-002, 2.00864E-001, 2.80966E+002, 2.20243E-001, 3.96716E+001, 2.63850E+001, 1.24842E-001, 2.75840E+001, 2.51116E+001, 8.10819E-002, 2.63703E+001, 2.50252E+001, 2.13016E-005, 2.69674E-005, 2.92668E-005, 3.11700E-005, 3.39377E-005, 1.47602E-005, 2.46685E-005, 3.06193E-005, 3.16106E-005, 3.43590E-005, 3.71540E-006, 2.51995E-005, 3.14799E-005, 3.25280E-005, 3.25828E-005, 2.97763E-005, 3.33280E-005, 2.64177E-005, 2.32001E-006
 3.21004E+002, 2.55657E+001, 2.65832E+001, 4.30722E+001, 2.71692E+001, 2.50187E+001, 2.57087E+001, 2.60302E+001, 1.79953E-002, 2.00845E-001, 2.81328E+002, 2.20542E-001, 4.04595E+001, 2.63867E+001, 1.24153E-001, 2.75417E+001, 2.51118E+001, 8.30884E-002, 2.64404E+001, 2.50252E+001, 2.13536E-005, 2.69803E-005, 2.93433E-005, 3.13074E-005, 3.40663E-005, 1.47926E-005, 2.47743E-005, 3.06467E-005, 3.16922E-005, 3.43477E-005, 3.64838E-006, 2.52871E-005, 3.13944E-005, 3.28505E-005, 3.27678E-005, 2.98503E-005, 3.34016E-005, 2.64888E-005, 2.33241E-006
 3.22001E+002, 2.55654E+001, 2.65720E+001, 4.33434E+001, 2.69965E+001, 2.50186E+001, 2.58781E+001, 2.59999E+001, 1.79953E-002, 2.00824E-001, 2.81639E+002, 2.20126E-001, 4.07671E+001, 2.63889E+001, 1.23372E-001, 2.75231E+001, 2.51119E+001, 8.07808E-002, 2.64772E+001, 2.50252E+001, 2.14365E-005, 2.70216E-005, 2.93824E-005, 3.14012E-005, 3.43014E-005, 1.48689E-005, 2.49348E-005, 3.06950E-005, 3.17975E-005, 3.44178E-005, 3.65762E-006, 2.51432E-005, 3.15554E-005, 3.29175E-005, 3.28416E-005, 2.99253E-005, 3.34741E-005, 2.65615E-005, 2.34495E-006
 3.23002E+002, 2.55650E+001, 2.65562E+001, 4.28785E+001, 2.71103E+001, 2.50184E+001, 2.56890E+001, 2.60180E+001, 1.79954E-002, 2.00807E-001, 2.81920E+002, 2.20694E-001, 4.05492E+001, 2.63912E+001, 1.24169E-001, 2.75962E+001, 2.51121E+001, 8.10759E-002, 2.64730E+001, 2.50252E+001, 2.15397E-005, 2.70945E-005, 2.93942E-005, 3.14306E-005, 3.43130E-005, 1.49790E-005, 2.51028E-005, 3.07569E-005, 3.19109E-005, 3.46687E-005, 3.75718E-006, 2.48321E-005, 3.17546E-005, 3.30338E-005, 3.29082E-005, 3.00016E-005, 3.35476E-005, 2.66356E-005, 2.35880E-006
 3.24004E+002, 2.55647E+001, 2.65444E+001, 4.24609E+001, 2.73253E+001, 2.50182E+001, 2.53813E+001, 2.58761E+001, 1.79954E-002, 2.00796E-001, 2.82185E+002, 2.21564E-001, 4.03029E+001, 2.63936E+001, 1.24162E-001, 2.76170E+001, 2.51123E+001, 7.99628E-002, 2.63135E+001, 2.50252E+001, 2.16510E-005, 2.71901E-005, 2.94239E-005, 3.14360E-005, 3.41867E-005, 1.51242E-005, 2.52568E-005, 3.08414E-005, 3.19806E-005, 3.47661E-005, 3.88094E-006, 2.44179E-005, 3.22609E-005, 3.32220E-005, 3.31051E-005, 3.00791E-005, 3.36229E-005, 2.67113E-005, 2.37627E-006
 3.25005E+002, 2.55649E+001, 2.65458E+001, 4.29068E+001, 2.72385E+001, 2.50181E+001, 2.52151E+001, 2.60593E+001, 1.79953E-002, 2.00778E-001, 2.82379E+002, 2.21589E-001, 4.05440E+001, 2.63957E+001, 1.23041E-001, 2.75629E+001, 2.51126E+001, 8.65123E-002, 2.63270E+001, 2.50253E+001, 2.17637E-005, 2.72920E-005, 2.95038E-005, 3.14886E-005, 3.42558E-005, 1.53097E-005, 2.54092E-005, 3.09917E-005, 3.20482E-005, 3.48063E-005, 4.01832E-006, 2.40722E-005, 3.30910E-005, 3.31715E-005, 3.32087E-005, 3.01571E-005, 3.36987E-005, 2.67857E-005, 2.39485E-006
 3.26001E+002, 2.55656E+001, 2.65531E+001, 4.29769E+001, 2.71370E+001, 2.50178E+001, 2.51815E+001, 2.61358E+001, 1.79953E-002, 2.00744E-001, 2.82460E+002, 2.21092E-001, 4.03150E+001, 2.63976E+001, 1.22069E-001, 2.75282E+001, 2.51131E+001, 8.68481E-002, 2.66591E+001, 2.50253E+001, 2.18744E-005, 2.73866E-005, 2.96177E-005, 3.15903E-005, 3.45157E-005, 1.54949E-005, 2.55390E-005, 3.12412E-005, 3.21512E-005, 3.48001E-005, 4.01623E-006, 2.41188E-005, 3.30980E-005, 3.31438E-005, 3.31890E-005, 3.02348E-005, 3.37759E-005, 2.68570E-005, 2.41212E-006
 3.27003E+002, 2.55666E+001, 2.65510E+001, 4.35375E+001, 2.68822E+001, 2.50176E+001, 2.52151E+001, 2.62644E+001, 1.79953E-002, 2.00698E-001, 2.82486E+002, 2.21105E-001, 4.02591E+001, 2.63992E+001, 1.21201E-001, 2.74859E+001, 2.51136E+001, 8.55730E-002, 2.65823E+001, 2.50254E+001, 2.19776E-005, 2.74699E-005, 2.97232E-005, 3.16860E-005, 3.47138E-005, 1.56024E-005, 2.55883E-005, 3.15051E-005, 3.22789E-005, 3.49123E-005, 3.89108E-006, 2.45046E-005, 3.29173E-005, 3.32161E-005, 3.32474E-005, 3.03124E-005, 3.38560E-005, 2.69294E-005, 2.42744E-006
 3.28005E+002, 2.55674E+001, 2.65362E+001, 4.47833E+001, 2.68678E+001, 2.50173E+001, 2.52336E+001, 2.62986E+001, 1.79953E-002, 2.00662E-001, 2.82469E+002, 2.21505E-001, 4.15792E+001, 2.64007E+001, 1.21931E-001, 2.75247E+001, 2.51140E+001, 8.59453E-002, 2.65526E+001, 2.50253E+001, 2.20705E-005, 2.75438E-005, 2.98009E-005, 3.17394E-005, 3.49587E-005, 1.55906E-005, 2.55325E-005, 3.16749E-005, 3.24136E-005, 3.50832E-005, 3.88826E-006, 2.47824E-005, 3.26210E-005, 3.32787E-005, 3.33155E-005, 3.03900E-005, 3.39368E-005, 2.70051E-005, 2.44186E-006
 3.29001E+002, 2.55676E+001, 2.65144E+001, 4.70413E+001, 2.70400E+001, 2.50172E+001, 2.52254E+001, 2.61737E+001, 1.79953E-002, 2.00648E-001, 2.82504E+002, 2.21472E-001, 4.33120E+001, 2.64025E+001, 1.23561E-001, 2.76004E+001, 2.51143E+001, 8.71106E-002, 2.66009E+001, 2.50253E+001, 2.21590E-005, 2.76136E-005, 2.98530E-005, 3.17603E-005, 3.54254E-005, 1.54916E-005, 2.53974E-005, 3.17344E-005, 3.25266E-005, 3.53600E-005, 4.08505E-006, 2.49803E-005, 3.22387E-005, 3.33940E-005, 3.33258E-005, 3.04661E-005, 3.40171E-005, 2.70809E-005, 2.45678E-006
 3.30002E+002, 2.55681E+001, 2.64999E+001, 4.75718E+001, 2.71041E+001, 2.50171E+001, 2.52338E+001, 2.56778E+001, 1.79952E-002, 2.00657E-001, 2.82703E+002, 2.21405E-001, 4.38118E+001, 2.64046E+001, 1.24892E-001, 2.76415E+001, 2.51143E+001, 8.90541E-002, 2.66882E+001, 2.50254E+001, 2.22603E-005, 2.76934E-005, 2.99024E-005, 3.17916E-005, 3.57024E-005, 1.53921E-005, 2.52293E-005, 3.17288E-005, 3.26008E-005, 3.56502E-005, 4.24907E-006, 2.50347E-005, 3.23210E-005, 3.35778E-005, 3.33619E-005, 3.05422E-005, 3.40983E-005, 2.71567E-005, 2.47205E-006
 3.31004E+002, 2.55693E+001, 2.65040E+001, 4.70705E+001, 2.71895E+001, 2.50171E+001, 2.52535E+001, 2.56803E+001, 1.79953E-002, 2.00672E-001, 2.82989E+002, 2.21323E-001, 4.32546E+001, 2.64067E+001, 1.27387E-001, 2.77111E+001, 2.51143E+001, 8.90920E-002, 2.66947E+001, 2.50255E+001, 2.23870E-005, 2.77964E-005, 2.99798E-005, 3.18704E-005, 3.58006E-005, 1.53467E-005, 2.50920E-005, 3.17457E-005, 3.26453E-005, 3.63094E-005, 4.23041E-006, 2.46049E-005, 3.25247E-005, 3.36384E-005, 3.34595E-005, 3.06190E-005, 3.41788E-005, 2.72338E-005, 2.48580E-006
 3.32000E+002, 2.55712E+001, 2.65179E+001, 4.62531E+001, 2.73862E+001, 2.50169E+001, 2.52836E+001, 2.58473E+001, 1.79953E-002, 2.00667E-001, 2.83178E+002, 2.21177E-001, 4.25369E+001, 2.64094E+001, 1.26484E-001, 2.76234E+001, 2.51143E+001, 8.77173E-002, 2.66139E+001, 2.50256E+001, 2.25267E-005, 2.79209E-005, 3.00911E-005, 3.19949E-005, 3.56855E-005, 1.53283E-005, 2.50546E-005, 3.18525E-005, 3.26633E-005, 3.62622E-005, 4.16930E-006, 2.43691E-005, 3.25227E-005, 3.36333E-005, 3.35922E-005, 3.06954E-005, 3.42562E-005, 2.73099E-005, 2.49772E-006
 3.33002E+002, 2.55725E+001, 2.65248E+001, 4.64105E+001, 2.72472E+001, 2.50166E+001, 2.52810E+001, 2.61044E+001, 1.79952E-002, 2.00634E-001, 2.83299E+002, 2.21022E-001, 4.24127E+001, 2.64129E+001, 1.26633E-001, 2.76023E+001, 2.51144E+001, 8.66702E-002, 2.65511E+001, 2.50256E+001, 2.26414E-005, 2.80506E-005, 3.02129E-005, 3.21238E-005, 3.58289E-005, 1.53107E-005, 2.51421E-005, 3.20444E-005, 3.27173E-005, 3.63661E-005, 4.06098E-006, 2.44939E-005, 3.23405E-005, 3.36762E-005, 3.37561E-005, 3.07712E-005, 3.43317E-005, 2.73836E-005, 2.50866E-006
 3.34003E+002, 2.55721E+001, 2.65159E+001, 4.65681E+001, 2.70978E+001, 2.50163E+001, 2.52295E+001, 2.63337E+001, 1.79952E-002, 2.00589E-001, 2.83378E+002, 2.21302E-001, 4.26732E+001, 2.64165E+001, 1.26238E-001, 2.75977E+001, 2.51145E+001, 8.35066E-002, 2.63501E+001, 2.50256E+001, 2.26990E-005, 2.81658E-005, 3.03210E-005, 3.22195E-005, 3.59490E-005, 1.53211E-005, 2.53124E-005, 3.22565E-005, 3.28189E-005, 3.66059E-005, 4.00760E-006, 2.47397E-005, 3.20711E-005, 3.37965E-005, 3.39083E-005, 3.08476E-005, 3.44094E-005, 2.74559E-005, 2.52001E-006
 3.35005E+002, 2.55700E+001, 2.65027E+001, 4.66692E+001, 2.73336E+001, 2.50162E+001, 2.52132E+001, 2.65225E+001, 1.79952E-002, 2.00549E-001, 2.83507E+002, 2.21640E-001, 4.29683E+001, 2.64188E+001, 1.27229E-001, 2.76667E+001, 2.51148E+001, 8.58860E-002, 2.63427E+001, 2.50255E+001, 2.27066E-005, 2.82594E-005, 3.04161E-005, 3.23095E-005, 3.60842E-005, 1.53827E-005, 2.54913E-005, 3.24156E-005, 3.29236E-005, 3.64602E-005, 4.03682E-006, 2.50018E-005, 3.18307E-005, 3.39925E-005, 3.39988E-005, 3.09242E-005, 3.44918E-005, 2.75256E-005, 2.53468E-006
 3.36001E+002, 2.55680E+001, 2.64949E+001, 4.66009E+001, 2.71239E+001, 2.50162E+001, 2.52830E+001, 2.63705E+001, 1.79952E-002, 2.00512E-001, 2.83723E+002, 2.21788E-001, 4.30705E+001, 2.64193E+001, 1.25836E-001, 2.75876E+001, 2.51153E+001, 9.34156E-002, 2.66677E+001, 2.50255E+001, 2.27051E-005, 2.83411E-005, 3.05067E-005, 3.24184E-005, 3.62007E-005, 1.54827E-005, 2.56448E-005, 3.25329E-005, 3.30171E-005, 3.66888E-005, 4.09915E-006, 2.52731E-005, 3.25000E-005, 3.41700E-005, 3.41291E-005, 3.10004E-005, 3.45768E-005, 2.75935E-005, 2.55229E-006
 3.37003E+002, 2.55685E+001, 2.64962E+001, 4.65878E+001, 2.70810E+001, 2.50162E+001, 2.55296E+001, 2.60916E+001, 1.79953E-002, 2.00469E-001, 2.84011E+002, 2.21727E-001, 4.29951E+001, 2.64188E+001, 1.25267E-001, 2.75763E+001, 2.51157E+001, 8.81264E-002, 2.66474E+001, 2.50256E+001, 2.27391E-005, 2.84293E-005, 3.05989E-005, 3.25328E-005, 3.63087E-005, 1.56065E-005, 2.57843E-005, 3.26471E-005, 3.31234E-005, 3.67961E-005, 4.19235E-006, 2.57928E-005, 3.33791E-005, 3.41497E-005, 3.42313E-005, 3.10755E-005, 3.46619E-005, 2.76580E-005, 2.57150E-006
