s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
 6.10018E+001, 2.52074E+001, 2.58723E+001, 4.51550E+001, 2.65517E+001, 2.50259E+001, 2.53074E+001, 2.53758E+001, 1.79954E-002, 2.05972E-001, 1.45060E+002, 2.19832E-001, 4.04888E+001, 2.58127E+001, 1.36601E-001, 2.68470E+001, 2.50269E+001, 2.30000E-001, 2.58336E+001, 2.50090E+001
 6.20018E+001, 2.52121E+001, 2.58642E+001, 4.44013E+001, 2.64499E+001, 2.50238E+001, 2.52935E+001, 2.53616E+001, 1.79954E-002, 2.05934E-001, 1.45751E+002, 2.20060E-001, 4.01336E+001, 2.58138E+001, 1.33828E-001, 2.68029E+001, 2.50273E+001, 2.20436E-001, 2.59461E+001, 2.50092E+001
 6.30018E+001, 2.52177E+001, 2.58705E+001, 4.39766E+001, 2.63739E+001, 2.50221E+001, 2.53542E+001, 2.53597E+001, 1.79954E-002, 2.05899E-001, 1.46413E+002, 2.20357E-001, 3.99328E+001, 2.58134E+001, 1.31419E-001, 2.67618E+001, 2.50277E+001, 1.04112E-001, 2.60747E+001, 2.50092E+001
 6.40017E+001, 2.52241E+001, 2.58871E+001, 4.38125E+001, 2.63848E+001, 2.50209E+001, 2.53541E+001, 2.54261E+001, 1.79954E-002, 2.05870E-001, 1.47064E+002, 2.20426E-001, 3.96747E+001, 2.58139E+001, 1.30645E-001, 2.67681E+001, 2.50281E+001, 1.05458E-001, 2.61305E+001, 2.50091E+001
 6.50017E+001, 2.52312E+001, 2.59105E+001, 4.34184E+001, 2.64227E+001, 2.50201E+001, 2.53549E+001, 2.54728E+001, 1.79953E-002, 2.05847E-001, 1.47761E+002, 2.20204E-001, 3.91308E+001, 2.58157E+001, 1.30620E-001, 2.67827E+001, 2.50285E+001, 1.04808E-001, 2.61334E+001, 2.50090E+001
 6.60017E+001, 2.52386E+001, 2.59387E+001, 4.31411E+001, 2.64317E+001, 2.50198E+001, 2.54453E+001, 2.55772E+001, 1.79953E-002, 2.05831E-001, 1.48453E+002, 2.19640E-001, 3.85747E+001, 2.58182E+001, 1.30879E-001, 2.67750E+001, 2.50288E+001, 1.02047E-001, 2.61024E+001, 2.50089E+001
 6.70016E+001, 2.52460E+001, 2.59636E+001, 4.28733E+001, 2.63568E+001, 2.50195E+001, 2.54549E+001, 2.56374E+001, 1.79952E-002, 2.05823E-001, 1.49137E+002, 2.19005E-001, 3.79717E+001, 2.58213E+001, 1.30795E-001, 2.67244E+001, 2.50291E+001, 9.64670E-002, 2.60508E+001, 2.50088E+001
 6.80016E+001, 2.52531E+001, 2.59773E+001, 4.29134E+001, 2.62869E+001, 2.50193E+001, 2.53696E+001, 2.55145E+001, 1.79953E-002, 2.05823E-001, 1.49825E+002, 2.18888E-001, 3.78915E+001, 2.58250E+001, 1.31915E-001, 2.67163E+001, 2.50294E+001, 9.10778E-002, 2.60182E+001, 2.50088E+001
 6.90016E+001, 2.52595E+001, 2.59843E+001, 4.23866E+001, 2.63184E+001, 2.50189E+001, 2.52822E+001, 2.54547E+001, 1.79952E-002, 2.05826E-001, 1.50503E+002, 2.19152E-001, 3.79185E+001, 2.58295E+001, 1.34194E-001, 2.67727E+001, 2.50297E+001, 1.72479E-001, 2.60070E+001, 2.50087E+001
 7.00016E+001, 2.52651E+001, 2.59924E+001, 4.19326E+001, 2.63332E+001, 2.50184E+001, 2.52060E+001, 2.55071E+001, 1.79952E-002, 2.05829E-001, 1.51147E+002, 2.19305E-001, 3.78146E+001, 2.58339E+001, 1.35508E-001, 2.67906E+001, 2.50299E+001, 2.30000E-001, 2.59895E+001, 2.50087E+001
 7.10015E+001, 2.52696E+001, 2.60012E+001, 4.22158E+001, 2.63490E+001, 2.50180E+001, 2.51856E+001, 2.55436E+001, 1.79952E-002, 2.05826E-001, 1.51749E+002, 2.19383E-001, 3.79204E+001, 2.58385E+001, 1.35991E-001, 2.67762E+001, 2.50301E+001, 2.30000E-001, 2.59751E+001, 2.50086E+001
 7.20015E+001, 2.52729E+001, 2.60082E+001, 4.25553E+001, 2.63443E+001, 2.50177E+001, 2.53216E+001, 2.55688E+001, 1.79952E-002, 2.05814E-001, 1.52308E+002, 2.19403E-001, 3.81341E+001, 2.58431E+001, 1.35942E-001, 2.67572E+001, 2.50304E+001, 2.30000E-001, 2.59699E+001, 2.50086E+001
 7.30015E+001, 2.52751E+001, 2.60134E+001, 4.28479E+001, 2.62734E+001, 2.50175E+001, 2.53668E+001, 2.55767E+001, 1.79952E-002, 2.05791E-001, 1.52840E+002, 2.19406E-001, 3.82642E+001, 2.58478E+001, 1.35647E-001, 2.67397E+001, 2.50306E+001, 2.30000E-001, 2.59117E+001, 2.50087E+001
 7.40015E+001, 2.52762E+001, 2.60186E+001, 4.30351E+001, 2.61877E+001, 2.50173E+001, 2.52633E+001, 2.55412E+001, 1.79952E-002, 2.05752E-001, 1.53360E+002, 2.19453E-001, 3.83659E+001, 2.58525E+001, 1.35595E-001, 2.67340E+001, 2.50309E+001, 2.30000E-001, 2.57520E+001, 2.50087E+001
 7.50014E+001, 2.52767E+001, 2.60240E+001, 4.30534E+001, 2.61607E+001, 2.50170E+001, 2.51847E+001, 2.55086E+001, 1.79952E-002, 2.05694E-001, 1.53874E+002, 2.19551E-001, 3.84276E+001, 2.58569E+001, 1.35701E-001, 2.67549E+001, 2.50312E+001, 2.30000E-001, 2.56654E+001, 2.50087E+001
