General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;442;20,94700;0,05800;0,009000;131,350;100,37;1635,8700;0,000;100,070;43,100;0,005;303,050;302,050;26,20;320,150;263,164;0,000;44,400;48,800;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,13;15,368;26,374;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9751;0,00000;0,0000;0,00000000;0,00000000;0,00003;Infinity;2,3127;28,309118;-0,002903;24,290749;24,210595;-0,0006;-0,0698;0,00;0,00;0,00;0,00;0,48;;5,226;5,202;0,0527957;20,94600;0,05800;0,00800;0,0006267;;1674,00;442,00;;;
;;443;20,94700;0,05800;0,014000;129,200;100,36;1635,8700;0,000;100,080;43,100;0,005;303,050;302,050;26,20;320,150;263,164;0,000;44,400;48,800;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,13;15,374;26,353;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9929;0,00000;0,0000;-0,00082397;-0,00082397;0,00078;-3,99833;2,3177;28,076474;-0,002833;24,091127;24,011632;-0,0006;-0,0675;0,00;0,00;0,00;0,00;0,45;;5,226;5,201;0,0441171;20,94700;0,05800;0,01100;0,0005284;;1674,00;443,00;;;
;;444;20,94700;0,05900;0,031000;128,850;100,37;1635,8700;0,000;100,080;43,100;0,005;303,050;302,050;26,20;320,150;263,164;0,000;44,400;48,800;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,13;15,362;26,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4155;0,00000;0,0000;0,00576782;0,00576782;0,00078;0,57042;2,3221;28,038419;-0,002969;24,058474;23,979086;-0,0006;-0,0707;0,00;0,00;0,00;0,00;0,41;;5,225;5,201;0,0390152;20,94800;0,05800;0,01100;0,0004680;;1674,00;444,00;;;
;;445;20,94700;0,05900;0,028000;127,800;100,37;1635,8601;0,000;100,076;43,100;0,005;303,050;302,050;26,20;320,150;263,164;0,000;44,400;48,800;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,13;15,378;26,358;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7663;0,00000;0,0000;0,00576782;0,00576782;0,00324;0,56809;2,3259;27,923943;-0,002950;23,960248;23,881184;-0,0006;-0,0699;0,00;0,00;0,00;0,00;0,44;;5,222;5,198;0,0332791;20,94700;0,05800;0,02100;0,0004019;;1673,99;445,00;;;
;;446;20,94600;0,05900;0,010000;126,975;100,38;1635,8601;0,000;100,076;43,100;0,005;303,050;301,950;26,20;320,117;263,164;0,000;44,400;48,700;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,368;26,382;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2779;0,00000;0,0000;-0,00082397;-0,00082397;0,00102;-4,48075;2,3311;27,833667;-0,003017;23,882786;23,796097;-0,0006;-0,0713;0,00;0,00;0,00;0,00;0,48;;5,221;5,198;0,0466353;20,94600;0,05900;0,01200;0,0005635;;1673,99;446,00;;;
;;447;20,94600;0,05900;0,011000;126,825;100,37;1635,8601;0,000;100,076;43,100;0,005;303,050;301,950;26,20;320,117;263,164;0,000;44,400;48,700;47,800;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,385;26,401;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,6770;0,00000;0,0000;0,00000000;0,00000000;-0,00070;Infinity;2,3378;27,817222;-0,002981;23,868675;23,782037;-0,0006;-0,0704;0,00;0,00;0,00;0,00;0,51;;5,223;5,198;0,0589977;20,94500;0,05900;0,00500;0,0007124;;1673,99;447,00;;;
;;448;20,94700;0,05900;-0,004000;127,675;100,37;1635,8601;0,000;100,080;43,100;0,005;303,050;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,378;26,382;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6833;0,00000;0,0000;0,00000000;0,00000000;-0,00095;Infinity;2,3435;27,910283;-0,002927;23,948527;23,861599;-0,0006;-0,0693;0,00;0,00;0,00;0,00;0,44;;5,225;5,198;0,0502175;20,94700;0,05900;0,00400;0,0006043;;1673,99;448,00;;;
;;449;20,94600;0,05900;0,008000;127,775;100,38;1635,8601;0,000;100,076;43,100;0,005;303,050;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,391;26,355;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,0928;0,00000;0,0000;0,00000000;0,00000000;-0,00268;Infinity;2,3506;27,921211;-0,002995;23,957903;23,870942;-0,0006;-0,0710;0,00;0,00;0,00;0,00;0,48;;5,227;5,205;0,0626719;20,94600;0,05900;-0,00300;0,0007532;;1673,99;449,00;;;
;;450;20,94700;0,05800;0,008000;123,525;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,437;26,366;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,2093;0,00000;0,0000;0,00000000;0,00000000;-0,00263;Infinity;2,3588;27,457464;-0,002958;23,552209;23,474466;-0,0006;-0,0689;0,00;0,00;0,00;0,00;0,54;;5,233;5,205;0,0725372;20,94400;0,05800;-0,00300;0,0008866;;1673,99;450,00;;;
;;451;20,94700;0,05800;0,007000;132,600;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,400;26,377;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3398;0,00000;0,0000;0,00000000;0,00000000;0,00028;Infinity;2,3651;28,448197;-0,002956;24,402031;24,321483;-0,0006;-0,0714;0,00;0,00;0,00;0,00;0,52;;5,237;5,212;0,0560188;20,94500;0,05900;0,00900;0,0006618;;1673,99;451,00;;;
;;452;20,94500;0,05800;0,009000;125,225;100,36;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,14;15,391;26,374;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6486;0,00000;0,0000;0,00000000;0,00000000;0,00223;Infinity;2,3698;27,645758;-0,002834;23,713722;23,635446;-0,0006;-0,0665;0,00;0,00;0,00;0,00;0,47;;5,238;5,212;0,0410747;20,94600;0,05900;0,01700;0,0005002;;1673,99;452,00;;;
;;453;20,94700;0,05800;0,008000;128,875;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,017;263,164;0,000;44,300;48,600;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,349;26,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,2127;0,00000;0,0000;0,00000000;0,00000000;0,00300;Infinity;2,3730;28,045766;-0,002936;24,056838;23,977429;-0,0006;-0,0699;0,00;0,00;0,00;0,00;0,41;;5,235;5,210;0,0283872;20,94800;0,05900;0,02000;0,0003415;;1673,99;453,00;;;
;;454;20,94600;0,05800;0,011000;128,525;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,400;26,371;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1244;0,00000;0,0000;0,00000000;0,00000000;0,00547;Infinity;2,3751;28,007657;-0,002934;24,024149;23,944848;-0,0006;-0,0697;0,00;0,00;0,01;0,00;0,41;;5,229;5,210;0,0187710;20,94800;0,05800;0,03000;0,0002275;;1673,99;454,00;;;
;;455;20,94700;0,05800;0,011000;128,950;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,050;263,164;0,000;44,300;48,700;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,355;26,382;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,3864;0,00000;0,0000;-0,00083415;-0,00083415;0,00201;-3,94639;2,3795;28,053927;-0,002932;24,063837;23,984406;-0,0006;-0,0698;0,00;0,00;0,00;0,00;0,44;;5,225;5,204;0,0387582;20,94700;0,05800;0,01600;0,0004651;;1673,99;455,00;;;
;;456;20,94800;0,05900;0,021000;129,025;100,37;1635,8601;0,000;100,076;43,100;0,005;302,950;301,950;26,20;319,983;263,164;0,000;44,200;48,600;47,700;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,370;26,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8204;0,00000;0,0000;0,00583903;0,00583903;0,00523;0,56393;2,3823;28,062083;-0,002913;24,070834;23,991379;-0,0006;-0,0694;0,00;0,00;0,01;0,00;0,45;;5,221;5,204;0,0249210;20,94700;0,05800;0,02900;0,0003006;;1673,99;456,00;;;
;;457;20,94700;0,05900;0,012000;127,700;100,38;1635,8501;0,000;100,076;43,100;0,005;302,950;301,950;26,20;320,017;263,164;0,000;44,300;48,700;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,404;26,366;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0532;0,00000;0,0000;0,00583903;0,00583903;0,00176;0,56103;2,3874;27,917622;-0,002998;23,946919;23,867874;-0,0006;-0,0710;0,00;0,00;0,00;0,00;0,48;;5,218;5,202;0,0446500;20,94600;0,05800;0,01500;0,0005382;;1673,98;457,00;;;
;;458;20,94600;0,05900;0,005000;128,075;100,38;1635,8501;0,000;100,080;43,100;0,005;302,950;301,950;26,20;319,983;263,164;0,000;44,300;48,600;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,383;26,369;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,1807;0,00000;0,0000;-0,00083415;-0,00083415;0,00151;-3,93298;2,3926;27,958583;-0,002996;23,982054;23,902892;-0,0006;-0,0711;0,00;0,00;0,00;0,00;0,48;;5,218;5,202;0,0457765;20,94600;0,05800;0,01400;0,0005508;;1673,98;458,00;;;
;;459;20,94500;0,05900;0,004000;125,225;100,38;1635,8501;0,000;100,076;43,100;0,005;302,950;301,950;26,20;319,983;263,164;0,000;44,200;48,700;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,15;15,387;26,390;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8668;0,00000;0,0000;0,00000000;0,00000000;-0,00143;Infinity;2,3984;27,645758;-0,002995;23,713722;23,635446;-0,0006;-0,0703;0,00;0,00;0,00;0,00;0,44;;5,219;5,203;0,0518394;20,94700;0,05900;0,00200;0,0006296;;1673,98;459,00;;;
;;460;20,94700;0,05800;-0,003000;130,725;100,38;1635,8501;0,000;100,080;43,100;0,005;302,950;301,950;26,20;319,983;263,158;0,000;44,200;48,700;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,368;26,382;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9637;0,00000;0,0000;0,00000000;0,00000000;-0,00321;Infinity;2,4054;28,246347;-0,003028;24,228890;24,148914;-0,0006;-0,0726;0,00;0,00;0,00;0,00;0,45;;5,222;5,203;0,0615308;20,94700;0,05800;-0,00500;0,0007308;;1673,98;460,00;;;
;;461;20,94600;0,05900;-0,003000;125,400;100,38;1635,8501;0,000;100,078;43,100;0,005;302,950;301,850;26,20;319,983;263,164;0,000;44,200;48,700;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,370;26,374;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5146;0,00000;0,0000;0,00000000;0,00000000;-0,00070;Infinity;2,4109;27,665068;-0,002992;23,730286;23,644122;-0,0006;-0,0702;0,00;0,00;0,00;0,00;0,44;;5,224;5,205;0,0487266;20,94700;0,05900;0,00500;0,0005917;;1673,98;461,00;;;
;;462;20,94400;0,05900;0,009000;127,275;100,37;1635,8501;0,000;100,076;43,100;0,005;302,950;301,850;26,20;319,983;263,158;0,000;44,200;48,700;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,376;26,379;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6745;0,00000;0,0000;-0,00083415;-0,00083415;-0,00071;-3,92066;2,4166;27,871126;-0,002956;23,907037;23,820231;-0,0006;-0,0699;0,00;0,00;0,00;0,00;0,44;;5,225;5,205;0,0501399;20,94700;0,05800;0,00500;0,0006043;;1673,98;462,00;;;
;;463;20,94500;0,05900;0,017000;132,250;100,38;1635,8501;0,000;100,070;43,100;0,005;302,950;301,850;26,20;319,950;263,158;0,000;44,200;48,600;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,368;26,401;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7099;0,00000;0,0000;0,00583903;0,00583903;0,00354;0,57094;2,4203;28,410627;-0,002990;24,369805;24,281319;-0,0006;-0,0721;0,00;0,00;0,00;0,00;0,45;;5,223;5,202;0,0327807;20,94700;0,05800;0,02200;0,0003892;;1673,98;463,00;;;
;;464;20,94600;0,05800;0,020000;128,500;100,36;1635,8401;0,000;100,070;43,100;0,005;302,950;301,850;26,30;319,950;263,158;0,000;44,200;48,600;47,600;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,351;26,393;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,3410;0,00000;0,0000;0,00583903;0,00583903;0,00003;0,56278;2,4256;28,004933;-0,002886;24,021812;23,934590;-0,0006;-0,0686;0,00;0,00;0,00;0,00;0,44;;5,222;5,202;0,0471928;20,94700;0,05800;0,00800;0,0005664;;1673,97;464,00;;;
;;465;20,94800;0,05800;0,030000;129,250;100,36;1635,8401;0,000;100,068;43,100;0,005;302,950;301,850;26,20;319,917;263,158;0,000;44,200;48,600;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,328;26,385;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6131;0,00000;0,0000;-0,00083415;-0,00083415;0,00450;-3,95096;2,4282;28,086540;-0,002885;24,091812;24,004336;-0,0006;-0,0687;0,00;0,00;0,00;0,00;0,41;;5,219;5,194;0,0230897;20,94800;0,05800;0,02600;0,0002782;;1673,97;465,00;;;
;;466;20,94800;0,05800;0,016000;123,475;100,37;1635,8401;0,000;100,070;43,100;0,005;302,950;301,850;26,20;319,883;263,158;0,000;44,100;48,600;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,16;15,334;26,371;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2355;0,00000;0,0000;0,00000000;0,00000000;0,00003;Infinity;2,4335;27,451905;-0,002936;23,547441;23,461941;-0,0006;-0,0684;0,00;0,00;0,00;0,00;0,44;;5,216;5,194;0,0462609;20,94700;0,05800;0,00800;0,0005664;;1673,97;466,00;;;
;;467;20,94700;0,05800;0,029000;127,550;100,36;1635,8401;0,000;100,076;43,100;0,005;302,950;301,850;26,30;319,883;263,158;0,000;44,100;48,600;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,397;26,385;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0807;0,00000;0,0000;0,00000000;0,00000000;0,00077;Infinity;2,4386;27,901221;-0,002884;23,932851;23,845952;-0,0006;-0,0683;0,00;0,00;0,00;0,00;0,44;;5,216;5,188;0,0448934;20,94700;0,05700;0,01100;0,0005411;;1673,97;467,00;;;
;;468;20,94700;0,05800;0,015000;132,100;100,36;1635,8401;0,000;100,070;43,100;0,005;302,950;301,850;26,20;319,883;263,158;0,000;44,100;48,600;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,378;26,382;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,1722;0,00000;0,0000;0,00000000;0,00000000;0,00028;Infinity;2,4437;28,394511;-0,002884;24,355980;24,267545;-0,0006;-0,0695;0,00;0,00;0,00;0,00;0,45;;5,216;5,188;0,0457016;20,94700;0,05900;0,00900;0,0005411;;1673,97;468,00;;;
;;469;20,94600;0,05900;0,014000;124,250;100,37;1635,8401;0,000;100,070;43,100;0,005;302,850;301,850;26,20;319,850;263,158;0,000;44,100;48,500;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,372;26,387;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3179;0,00000;0,0000;0,00000000;0,00000000;-0,00240;Infinity;2,4501;27,542469;-0,002970;23,617325;23,539342;-0,0006;-0,0694;0,00;0,00;0,00;0,00;0,44;;5,217;5,190;0,0558254;20,94700;0,05900;-0,00200;0,0006802;;1673,97;469,00;;;
;;470;20,94600;0,05800;0,002000;127,300;100,36;1635,8401;0,000;100,070;43,100;0,005;302,950;301,850;26,20;319,850;263,158;0,000;44,100;48,500;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,378;26,382;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,3590;0,00000;0,0000;-0,00083415;-0,00083415;0,00176;-4,43248;2,4544;27,873865;-0,002884;23,909385;23,822572;-0,0006;-0,0682;0,00;0,00;0,00;0,00;0,44;;5,218;5,190;0,0385166;20,94700;0,05900;0,01500;0,0004651;;1673,97;470,00;;;
;;471;20,94700;0,05900;-0,005000;131,525;100,37;1635,8401;0,000;100,076;43,100;0,005;302,950;301,850;26,20;319,850;263,158;0,000;44,100;48,500;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,378;26,382;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,1965;0,00000;0,0000;0,00583903;0,00583903;-0,00247;0,56937;2,4616;28,332645;-0,002971;24,302914;24,214671;-0,0006;-0,0714;0,00;0,00;0,00;0,00;0,48;;5,219;5,197;0,0635881;20,94600;0,05800;-0,00200;0,0007532;;1673,97;471,00;;;
;;472;20,94700;0,05800;0,005000;128,375;100,37;1635,8301;0,000;100,070;43,100;0,005;302,850;301,850;26,20;319,817;263,158;0,000;44,000;48,500;47,500;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,385;26,398;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,7007;0,00000;0,0000;0,00583903;0,00583903;-0,00096;0,63599;2,4673;27,995930;-0,002971;24,006162;23,926895;-0,0006;-0,0706;0,00;0,00;0,00;0,00;0,44;;5,221;5,197;0,0503716;20,94700;0,05900;0,00400;0,0006043;;1673,96;472,00;;;
;;473;20,94700;0,05800;0,005000;126,350;100,38;1635,8301;0,000;100,070;43,100;0,005;302,850;301,850;26,20;319,817;263,158;0,000;44,100;48,500;47,400;302,050;;;;;0,00;0,00;0,00;3,00;3,17;15,351;26,406;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,0168;0,00000;0,0000;-0,00083415;-0,00083415;0,00126;-4,41664;2,4713;27,774247;-0,002989;23,816072;23,737433;-0,0006;-0,0704;0,00;0,00;0,00;0,00;0,41;;5,221;5,198;0,0354923;20,94800;0,05900;0,01300;0,0004301;;1673,96;473,00;;;
