General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;1143;20,94900;0,05100;-0,009000;125,350;99,95;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,183;263,158;0,000;33,300;34,800;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,40;15,669;25,658;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,4946;0,00000;0,0000;0,00583347;0,00583347;-0,00304;0,18045;15,8004;27,899405;0,000635;23,631115;23,591618;0,0001;0,1255;0,03;31,39;0,00;0,00;0,05;;13,799;14,177;0,0130819;20,95000;0,05200;-0,01400;0,0001560;;10,01;1143,00;;;
;;1144;20,94900;0,05100;-0,002000;127,850;99,95;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,183;263,158;0,000;33,300;34,800;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,40;15,656;25,661;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083335;-0,00083335;0,00166;-0,75850;15,8004;28,176246;0,000617;23,865603;23,825714;0,0001;0,1231;0,03;31,51;0,00;0,00;0,35;;13,793;14,177;0,0000000;20,94900;0,05100;0,00500;-0,0000114;;10,01;1144,00;;;
;;1145;20,94900;0,05100;0,003000;128,125;99,95;-1,2100;0,000;100,676;38,800;0,000;299,150;298,650;25,50;307,183;263,158;0,000;33,300;34,800;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,40;15,723;25,672;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00290;Infinity;15,8004;28,206533;0,000564;23,891257;23,851325;0,0001;0,1126;0,03;31,63;0,00;0,00;0,35;;13,781;14,163;0,0000000;20,94900;0,05100;0,01000;-0,0000747;;10,01;1145,00;;;
;;1146;20,95000;0,05100;0,010000;131,225;99,95;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,217;263,158;0,000;33,300;34,800;34,100;301,350;;;;;0,00;0,00;0,00;3,00;4,40;15,729;25,656;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,8590;0,00000;0,0000;0,00000000;0,00000000;0,00168;Infinity;15,8093;28,545723;0,000563;24,178554;24,138142;0,0001;0,1139;0,03;31,74;0,00;0,00;0,95;;13,772;14,163;0,0092754;20,94700;0,05100;0,00500;0,0001094;;10,01;1146,00;;;
;;1147;20,94800;0,05100;0,015000;131,350;99,96;-1,2100;0,000;100,676;38,800;0,000;299,150;298,650;25,50;307,217;263,158;0,000;33,300;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,40;15,687;25,667;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00420;Infinity;15,8093;28,559316;0,000527;24,190067;24,149636;0,0001;0,1067;0,03;31,85;0,00;0,00;0,65;;13,764;14,139;0,0000000;20,94800;0,05200;0,01500;-0,0000903;;10,01;1147,00;;;
;;1148;20,94900;0,05100;0,003000;127,275;99,96;-1,2100;0,000;100,676;38,800;0,000;299,150;298,650;25,50;307,217;263,158;0,000;33,300;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,662;25,658;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00215;Infinity;15,8093;28,112813;0,000492;23,811875;23,772075;0,0001;0,0979;0,03;31,95;0,00;0,00;0,35;;13,752;14,139;0,0000000;20,94900;0,05200;0,00700;-0,0000494;;10,01;1148,00;;;
;;1149;20,94800;0,05100;0,006000;130,650;99,96;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,217;263,158;0,000;33,300;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,698;25,667;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,3182;0,00000;0,0000;0,00000000;0,00000000;-0,00059;Infinity;15,8166;28,483114;0,000473;24,125524;24,085200;0,0001;0,0955;0,03;32,04;0,00;0,00;0,35;;13,743;14,120;0,0076622;20,94900;0,05200;-0,00400;0,0000899;;10,01;1149,00;;;
;;1150;20,94900;0,05100;-0,008000;134,925;99,97;-1,2100;0,000;100,676;38,800;0,000;299,150;298,650;25,50;307,217;263,158;0,000;33,300;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,692;25,645;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,6415;0,00000;0,0000;0,00000000;0,00000000;-0,00672;Infinity;15,8492;28,945362;0,000455;24,517053;24,476075;0,0001;0,0933;0,03;32,13;-0,01;0,00;0,36;;13,749;14,120;0,0341756;20,94900;0,05200;-0,02800;0,0003935;;10,01;1150,00;;;
;;1151;20,94900;0,05100;-0,020000;133,350;99,96;-1,2100;0,000;100,680;38,800;0,000;299,150;298,650;25,50;307,183;263,158;0,000;33,200;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,730;25,640;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,8284;0,00000;0,0000;0,00000000;0,00000000;-0,00338;Infinity;15,8731;28,775923;0,000472;24,373536;24,332798;0,0001;0,0962;0,03;32,23;0,00;0,00;0,66;;13,761;14,123;0,0249484;20,94800;0,05200;-0,01500;0,0002894;;10,01;1151,00;;;
;;1152;20,95000;0,05100;-0,016000;130,750;99,96;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,150;263,158;0,000;33,200;34,700;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,687;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,6961;0,00000;0,0000;0,00000000;0,00000000;-0,00411;Infinity;15,8998;28,494013;0,000542;24,134755;24,094417;0,0001;0,1094;0,03;32,34;0,00;0,00;0,65;;13,771;14,123;0,0279508;20,94800;0,05200;-0,01800;0,0003274;;10,01;1152,00;;;
;;1153;20,95000;0,05200;0,006000;133,325;99,95;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,183;263,158;0,000;33,200;34,800;34,100;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,692;25,650;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00296;Infinity;15,8998;28,773226;0,000594;24,371252;24,330518;0,0001;0,1211;0,03;32,46;0,00;0,00;0,35;;13,771;14,119;0,0000000;20,94900;0,05200;0,01000;-0,0000874;;10,01;1153,00;;;
;;1154;20,94900;0,05100;-0,014000;127,875;99,96;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,41;15,721;25,664;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083335;-0,00083335;0,00290;-1,27578;15,8998;28,179001;0,000523;23,867936;23,828043;0,0001;0,1043;0,03;32,57;0,00;0,00;0,64;;13,759;14,119;0,0000000;20,94800;0,05200;0,01000;-0,0000270;;10,01;1154,00;;;
;;1155;20,95000;0,05100;0,005000;124,500;99,95;-1,2100;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,715;25,675;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00188;0,10693;15,8998;27,804651;0,000575;23,550858;23,511495;0,0001;0,1132;0,03;32,68;0,00;0,00;0,34;;13,747;14,095;0,0000000;20,94900;0,05100;0,00600;-0,0000241;;10,01;1155,00;;;
;;1156;20,94900;0,05100;0,010000;129,450;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,41;15,698;25,650;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00167;0,10903;15,8998;28,352007;0,000609;24,014474;23,974336;0,0001;0,1223;0,03;32,80;0,00;0,00;0,35;;13,735;14,095;0,0000000;20,94900;0,05100;0,00500;-0,0000114;;10,00;1156,00;;;
;;1157;20,94900;0,05200;0,005000;129,900;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,42;15,685;25,664;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,5593;0,00000;0,0000;-0,00083335;-0,00083335;-0,00234;-0,24327;15,9163;28,401242;0,000625;24,056177;24,015970;0,0001;0,1258;0,03;32,93;0,00;0,00;0,35;;13,731;14,084;0,0173376;20,94900;0,05000;-0,01100;0,0002038;;10,00;1157,00;;;
;;1158;20,94700;0,05200;0,015000;132,900;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,42;15,643;25,658;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5442;0,00000;0,0000;0,00000000;0,00000000;-0,00135;Infinity;15,9279;28,727330;0,000589;24,332377;24,291708;0,0001;0,1198;0,03;33,05;0,00;0,00;0,35;;13,731;14,084;0,0120868;20,94900;0,05100;-0,00700;0,0001405;;10,00;1158,00;;;
;;1159;20,94800;0,05200;0,007000;132,550;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,42;15,677;25,658;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,6770;0,00000;0,0000;0,00000000;0,00000000;-0,00186;Infinity;15,9365;28,689478;0,000623;24,300316;24,259700;0,0001;0,1265;0,03;33,17;0,00;0,00;0,05;;13,728;14,082;0,0090849;20,95000;0,05100;-0,00900;0,0001054;;10,00;1159,00;;;
;;1160;20,94900;0,05200;-0,004000;123,900;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,150;263,158;0,000;33,300;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,42;15,683;25,650;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0723;0,00000;0,0000;0,00000000;0,00000000;0,00139;Infinity;15,9366;27,737571;0,000586;23,494040;23,454772;0,0001;0,1151;0,03;33,29;0,00;0,00;0,34;;13,720;14,082;0,0000757;20,94900;0,05100;0,00400;0,0000013;;10,00;1160,00;;;
;;1161;20,94900;0,05200;-0,028000;129,650;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,150;263,158;0,000;33,300;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,42;15,671;25,680;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,8804;0,00000;0,0000;0,00000000;0,00000000;-0,00559;Infinity;15,9645;28,373900;0,000637;24,033018;23,992849;0,0001;0,1281;0,03;33,42;-0,01;0,00;0,35;;13,720;14,089;0,0291908;20,94900;0,05200;-0,02400;0,0003429;;10,00;1161,00;;;
;;1162;20,94900;0,05200;-0,015000;128,850;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,42;15,654;25,672;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,4268;0,00000;0,0000;0,00000000;0,00000000;-0,00208;Infinity;15,9779;28,286224;0,000600;23,958755;23,918711;0,0001;0,1203;0,04;33,54;0,00;0,00;0,35;;13,726;14,089;0,0140579;20,94900;0,05200;-0,01000;0,0001658;;10,00;1162,00;;;
;;1163;20,94800;0,05200;-0,018000;131,325;99,95;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,42;15,694;25,669;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2642;0,00000;0,0000;0,00000000;0,00000000;-0,00008;Infinity;15,9832;28,556598;0,000651;24,187765;24,147338;0,0001;0,1318;0,04;33,67;0,00;0,00;0,35;;13,722;14,093;0,0055116;20,94900;0,05200;-0,00200;0,0000645;;10,00;1163,00;;;
;;1164;20,94800;0,05200;0,010000;126,525;99,94;-1,2200;0,000;100,670;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,42;15,664;25,677;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,0401;0,00000;0,0000;0,00000000;0,00000000;-0,00082;Infinity;15,9962;28,029861;0,000667;23,741613;23,701931;0,0001;0,1325;0,04;33,80;0,00;0,00;0,64;;13,718;14,093;0,0136530;20,94800;0,05200;-0,00500;0,0001629;;10,00;1164,00;;;
;;1165;20,94900;0,05100;0,010000;132,275;99,94;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,43;15,677;25,650;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00674;Infinity;15,9962;28,659701;0,000700;24,275095;24,234521;0,0001;0,1422;0,04;33,94;0,01;0,00;0,35;;13,712;14,074;0,0000000;20,94900;0,05100;0,02500;-0,0002646;;10,00;1165,00;;;
;;1166;20,94800;0,05100;0,006000;131,525;99,94;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,43;15,669;25,661;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00244;Infinity;15,9962;28,578335;0,000699;24,206176;24,165718;0,0001;0,1414;0,04;34,08;0,00;0,00;0,65;;13,700;14,074;0,0000000;20,94800;0,05200;0,00800;-0,0000016;;10,00;1166,00;;;
;;1167;20,94900;0,05000;0,005000;128,225;99,94;-1,2200;0,000;100,674;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,43;15,694;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,8055;0,00000;0,0000;0,00000000;0,00000000;0,00116;Infinity;16,0070;28,217538;0,000696;23,900577;23,860630;0,0001;0,1392;0,04;34,22;0,00;0,00;0,94;;13,693;14,059;0,0113133;20,94700;0,05100;0,00300;0,0001347;;10,00;1167,00;;;
;;1168;20,94900;0,05100;-0,011000;130,850;99,94;-1,2200;0,000;100,670;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,43;15,679;25,675;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,3573;0,00000;0,0000;0,00000000;0,00000000;-0,00134;Infinity;16,0234;28,504907;0,000747;24,143982;24,103628;0,0002;0,1509;0,04;34,37;0,00;0,00;0,65;;13,693;14,059;0,0171261;20,94800;0,05100;-0,00700;0,0002009;;10,00;1168,00;;;
;;1169;20,94900;0,05100;-0,007000;134,125;99,94;-1,2200;0,000;100,670;38,800;0,000;299,150;298,650;25,50;307,117;263,158;0,000;33,200;34,700;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,43;15,664;25,650;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5973;0,00000;0,0000;0,00000000;0,00000000;-0,00136;Infinity;16,0350;28,859422;0,000710;24,444261;24,403405;0,0002;0,1451;0,04;34,52;0,00;0,00;0,36;;13,693;14,054;0,0121424;20,94900;0,05100;-0,00700;0,0001405;;10,00;1169,00;;;
;;1170;20,94900;0,05100;-0,009000;134,125;99,94;-1,2200;0,000;100,670;38,800;0,000;299,150;298,650;25,50;307,083;263,158;0,000;33,200;34,600;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,43;15,679;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,1159;0,00000;0,0000;0,00000000;0,00000000;-0,00416;Infinity;16,0581;28,859422;0,000710;24,444261;24,403405;0,0002;0,1451;0,04;34,66;0,00;0,00;0,36;;13,696;14,054;0,0242023;20,94900;0,05100;-0,01800;0,0002797;;10,00;1170,00;;;
;;1171;20,95000;0,05200;0,004000;129,800;99,94;-1,2200;0,000;100,676;38,800;0,000;299,150;298,650;25,60;307,117;263,158;0,000;33,200;34,700;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,43;15,715;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,2943;0,00000;0,0000;0,00000000;0,00000000;-0,00234;Infinity;16,0834;28,390309;0,000707;24,046916;24,006724;0,0001;0,1422;0,04;34,81;0,00;0,00;0,95;;13,705;14,062;0,0264831;20,94700;0,05100;-0,01100;0,0003119;;10,00;1171,00;;;
;;1172;20,94900;0,05200;-0,024000;130,650;99,94;-1,2200;0,000;100,674;38,800;0,000;299,150;298,650;25,60;307,083;263,158;0,000;33,200;34,600;34,000;301,350;;;;;0,00;0,00;0,00;3,00;4,43;15,719;25,645;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,1697;0,00000;0,0000;0,00000000;0,00000000;0,00017;Infinity;16,0946;28,483114;0,000687;24,125524;24,085200;0,0001;0,1386;0,04;34,95;0,00;0,00;0,65;;13,709;14,062;0,0116947;20,94800;0,05000;-0,00100;0,0001376;;10,00;1172,00;;;
;;1173;20,94900;0,05200;-0,010000;132,750;99,95;-1,2200;0,000;100,676;38,800;0,000;299,150;298,650;25,50;307,050;263,158;0,000;33,100;34,600;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,44;15,679;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00245;Infinity;16,0946;28,711114;0,000615;24,318642;24,277995;0,0001;0,1250;0,04;35,07;0,00;0,00;0,05;;13,702;14,059;0,0000000;20,95000;0,05100;0,00800;-0,0001098;;10,00;1173,00;;;
;;1174;20,94900;0,05200;-0,002000;125,600;99,95;-1,2200;0,000;100,674;38,800;0,000;299,150;298,650;25,50;307,017;263,158;0,000;33,100;34,600;33,900;301,450;;;;;0,00;0,00;0,00;3,00;4,44;15,683;25,664;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00287;Infinity;16,0946;27,927212;0,000612;23,654668;23,615132;0,0001;0,1211;0,04;35,19;0,00;0,00;0,05;;13,691;14,059;0,0000000;20,95000;0,05200;0,01000;-0,0001478;;10,00;1174,00;;;
;;1175;20,94900;0,05100;-0,005000;128,500;99,95;-1,2200;0,000;100,670;38,800;0,000;299,150;298,650;25,60;307,050;263,158;0,000;33,100;34,600;34,000;301,450;;;;;0,00;0,00;0,00;3,00;4,44;15,671;25,653;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2004;0,00000;0,0000;0,00000000;0,00000000;0,00017;Infinity;16,0998;28,247781;0,000609;23,926193;23,886203;0,0001;0,1219;0,04;35,31;0,00;0,00;0,35;;13,681;14,040;0,0054448;20,94900;0,05100;-0,00100;0,0000645;;10,00;1175,00;;;
;;1176;20,94800;0,05200;0,025000;127,050;99,96;-1,2200;0,000;100,674;38,800;0,000;299,150;298,650;25,60;307,017;263,158;0,000;33,100;34,600;33,900;301,350;;;;;0,00;0,00;0,00;3,00;4,44;15,708;25,667;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00463;Infinity;16,0998;28,087954;0,000555;23,790818;23,751054;0,0001;0,1104;0,04;35,42;0,00;0,00;0,64;;13,672;14,040;0,0000000;20,94800;0,05100;0,01700;-0,0001029;;10,00;1176,00;;;
;;1177;20,94900;0,05100;0,008000;124,950;99,96;-1,2200;0,000;100,674;38,800;0,000;299,150;298,650;25,60;307,017;263,158;0,000;33,100;34,600;33,900;301,350;;;;;0,00;0,00;0,00;3,00;4,44;15,690;25,669;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3656;0,00000;0,0000;0,00000000;0,00000000;-0,00057;Infinity;16,1021;27,854854;0,000535;23,593380;23,553946;0,0001;0,1056;0,04;35,53;0,00;0,00;0,05;;13,661;14,022;0,0024768;20,95000;0,05200;-0,00400;0,0000295;;10,00;1177,00;;;
;;1178;20,94800;0,05100;0,003000;127,150;99,96;-1,2200;0,000;100,672;38,800;0,000;299,150;298,650;25,60;307,017;263,158;0,000;33,100;34,600;33,900;301,450;;;;;0,00;0,00;0,00;3,00;4,44;15,708;25,669;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,3311;0,00000;0,0000;0,00000000;0,00000000;-0,00182;Infinity;16,1155;28,099006;0,000550;23,800180;23,760400;0,0001;0,1096;0,04;35,64;0,00;0,00;0,35;;13,656;14,022;0,0139577;20,94900;0,05100;-0,00900;0,0001658;;10,00;1178,00;;;
