s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 5.90050E+001, 2.51753E+001, 2.58901E+001, 5.26092E+001, 2.72043E+001, 2.50217E+001, 2.51842E+001, 2.56422E+001, 1.79951E-002, 2.06049E-001, 1.56143E+002, 2.13508E-001, 4.16939E+001, 2.56055E+001, 1.44261E-001, 2.73184E+001, 2.50258E+001, 1.36176E-001, 2.60374E+001, 2.50088E+001
 6.00014E+001, 2.51773E+001, 2.58840E+001, 5.16914E+001, 2.71249E+001, 2.50212E+001, 2.51396E+001, 2.56020E+001, 1.79950E-002, 2.06019E-001, 1.56938E+002, 2.13125E-001, 4.15469E+001, 2.56059E+001, 1.43197E-001, 2.72963E+001, 2.50262E+001, 1.06496E-001, 2.61366E+001, 2.50089E+001
 6.10030E+001, 2.51799E+001, 2.58858E+001, 5.07599E+001, 2.70125E+001, 2.50209E+001, 2.51483E+001, 2.55573E+001, 1.79949E-002, 2.05998E-001, 1.57775E+002, 2.12981E-001, 4.08290E+001, 2.56058E+001, 1.42997E-001, 2.72993E+001, 2.50266E+001, 1.04004E-001, 2.61776E+001, 2.50091E+001
 6.20047E+001, 2.51831E+001, 2.58976E+001, 5.08442E+001, 2.70222E+001, 2.50208E+001, 2.51558E+001, 2.56507E+001, 1.79950E-002, 2.05985E-001, 1.58558E+002, 2.12876E-001, 4.03607E+001, 2.56058E+001, 1.43365E-001, 2.73224E+001, 2.50269E+001, 9.90955E-002, 2.61855E+001, 2.50092E+001
 6.30011E+001, 2.51871E+001, 2.59115E+001, 5.18512E+001, 2.68733E+001, 2.50206E+001, 2.51620E+001, 2.57848E+001, 1.79950E-002, 2.05978E-001, 1.59267E+002, 2.12822E-001, 4.04359E+001, 2.56062E+001, 1.42455E-001, 2.72593E+001, 2.50273E+001, 9.10516E-002, 2.61483E+001, 2.50093E+001
 6.40027E+001, 2.51920E+001, 2.59261E+001, 5.23862E+001, 2.67719E+001, 2.50205E+001, 2.52464E+001, 2.58515E+001, 1.79951E-002, 2.05976E-001, 1.59900E+002, 2.12878E-001, 4.05536E+001, 2.56071E+001, 1.43201E-001, 2.72844E+001, 2.50276E+001, 8.93195E-002, 2.61027E+001, 2.50092E+001
 6.50044E+001, 2.51975E+001, 2.59469E+001, 5.24384E+001, 2.68353E+001, 2.50204E+001, 2.53700E+001, 2.57951E+001, 1.79953E-002, 2.05978E-001, 1.60533E+002, 2.12812E-001, 4.03791E+001, 2.56082E+001, 1.44028E-001, 2.73050E+001, 2.50279E+001, 9.29812E-002, 2.61284E+001, 2.50090E+001
 6.60008E+001, 2.52036E+001, 2.59740E+001, 5.25894E+001, 2.69452E+001, 2.50203E+001, 2.54085E+001, 2.56823E+001, 1.79953E-002, 2.05978E-001, 1.61182E+002, 2.12361E-001, 4.01272E+001, 2.56096E+001, 1.44397E-001, 2.73034E+001, 2.50283E+001, 9.35809E-002, 2.61411E+001, 2.50089E+001
 6.70024E+001, 2.52099E+001, 2.60024E+001, 5.26634E+001, 2.69545E+001, 2.50202E+001, 2.54046E+001, 2.57709E+001, 1.79953E-002, 2.05971E-001, 1.61858E+002, 2.11871E-001, 3.98657E+001, 2.56115E+001, 1.44459E-001, 2.72899E+001, 2.50287E+001, 8.99852E-002, 2.61125E+001, 2.50089E+001
 6.80041E+001, 2.52162E+001, 2.60242E+001, 5.25175E+001, 2.69924E+001, 2.50199E+001, 2.52897E+001, 2.58689E+001, 1.79953E-002, 2.05953E-001, 1.62534E+002, 2.11515E-001, 3.97021E+001, 2.56138E+001, 1.44588E-001, 2.73060E+001, 2.50290E+001, 8.71031E-002, 2.60668E+001, 2.50088E+001
 6.90004E+001, 2.52221E+001, 2.60365E+001, 5.20238E+001, 2.69808E+001, 2.50195E+001, 2.51679E+001, 2.58734E+001, 1.79954E-002, 2.05924E-001, 1.63199E+002, 2.11500E-001, 3.94795E+001, 2.56163E+001, 1.44265E-001, 2.73095E+001, 2.50294E+001, 8.62030E-002, 2.60257E+001, 2.50089E+001
