s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 7.30006E+001, 2.52043E+001, 2.58671E+001, 4.16468E+001, 2.61378E+001, 2.50156E+001, 2.54166E+001, 2.55954E+001, 1.49941E-002, 2.05951E-001, 1.34147E+002, 2.16214E-001, 3.60367E+001, 2.56426E+001, 1.35080E-001, 2.65925E+001, 2.50254E+001, 2.30000E-001, 2.58544E+001, 2.50077E+001
 7.40038E+001, 2.52081E+001, 2.58916E+001, 4.13086E+001, 2.61694E+001, 2.50154E+001, 2.53949E+001, 2.55963E+001, 1.49940E-002, 2.05934E-001, 1.34677E+002, 2.15839E-001, 3.56780E+001, 2.56462E+001, 1.36020E-001, 2.66327E+001, 2.50256E+001, 2.30000E-001, 2.58404E+001, 2.50077E+001
 7.50016E+001, 2.52113E+001, 2.59126E+001, 4.13068E+001, 2.61220E+001, 2.50152E+001, 2.52944E+001, 2.55991E+001, 1.49941E-002, 2.05914E-001, 1.35208E+002, 2.15432E-001, 3.55369E+001, 2.56498E+001, 1.34902E-001, 2.65720E+001, 2.50259E+001, 2.30000E-001, 2.58303E+001, 2.50077E+001
 7.60047E+001, 2.52138E+001, 2.59225E+001, 4.12083E+001, 2.61256E+001, 2.50150E+001, 2.52024E+001, 2.55870E+001, 1.49940E-002, 2.05892E-001, 1.35748E+002, 2.15406E-001, 3.54436E+001, 2.56536E+001, 1.35637E-001, 2.65811E+001, 2.50261E+001, 2.30000E-001, 2.58252E+001, 2.50077E+001
 7.70025E+001, 2.52155E+001, 2.59218E+001, 4.10887E+001, 2.61098E+001, 2.50149E+001, 2.51635E+001, 2.55801E+001, 1.49940E-002, 2.05869E-001, 1.36290E+002, 2.15742E-001, 3.54934E+001, 2.56573E+001, 1.35979E-001, 2.65869E+001, 2.50264E+001, 2.30000E-001, 2.58198E+001, 2.50078E+001
 7.80003E+001, 2.52165E+001, 2.59172E+001, 4.08541E+001, 2.61221E+001, 2.50148E+001, 2.51601E+001, 2.55324E+001, 1.49940E-002, 2.05844E-001, 1.36823E+002, 2.16058E-001, 3.54739E+001, 2.56609E+001, 1.36502E-001, 2.65976E+001, 2.50266E+001, 2.30000E-001, 2.57968E+001, 2.50079E+001
 7.90034E+001, 2.52169E+001, 2.59146E+001, 4.10522E+001, 2.61395E+001, 2.50147E+001, 2.51751E+001, 2.53432E+001, 1.49940E-002, 2.05815E-001, 1.37341E+002, 2.16225E-001, 3.55247E+001, 2.56642E+001, 1.36750E-001, 2.66000E+001, 2.50269E+001, 2.30000E-001, 2.57490E+001, 2.50080E+001
 8.00012E+001, 2.52171E+001, 2.59157E+001, 4.10835E+001, 2.61060E+001, 2.50147E+001, 2.52012E+001, 2.53214E+001, 1.49941E-002, 2.05779E-001, 1.37849E+002, 2.16239E-001, 3.56178E+001, 2.56674E+001, 1.36133E-001, 2.65643E+001, 2.50272E+001, 2.30000E-001, 2.57059E+001, 2.50079E+001
 8.10043E+001, 2.52173E+001, 2.59183E+001, 4.13695E+001, 2.60430E+001, 2.50147E+001, 2.52855E+001, 2.52683E+001, 1.49940E-002, 2.05735E-001, 1.38358E+002, 2.16086E-001, 3.55769E+001, 2.56705E+001, 1.35684E-001, 2.65453E+001, 2.50275E+001, 2.30000E-001, 2.57097E+001, 2.50079E+001
 8.20021E+001, 2.52177E+001, 2.59220E+001, 4.17468E+001, 2.59865E+001, 2.50148E+001, 2.55408E+001, 2.52678E+001, 1.49940E-002, 2.05688E-001, 1.38887E+002, 2.16020E-001, 3.57871E+001, 2.56734E+001, 1.35391E-001, 2.65529E+001, 2.50278E+001, 2.30000E-001, 2.57667E+001, 2.50079E+001
 8.30052E+001, 2.52187E+001, 2.59254E+001, 4.15547E+001, 2.59557E+001, 2.50149E+001, 2.56503E+001, 2.53365E+001, 1.49940E-002, 2.05646E-001, 1.39420E+002, 2.15893E-001, 3.56670E+001, 2.56766E+001, 1.35957E-001, 2.66033E+001, 2.50281E+001, 2.30000E-001, 2.59182E+001, 2.50078E+001
 8.40030E+001, 2.52202E+001, 2.59289E+001, 4.19125E+001, 2.59405E+001, 2.50150E+001, 2.57009E+001, 2.54331E+001, 1.49939E-002, 2.05613E-001, 1.39971E+002, 2.15657E-001, 3.57320E+001, 2.56795E+001, 1.36298E-001, 2.66455E+001, 2.50284E+001, 7.77628E-002, 2.60535E+001, 2.50078E+001
 8.50008E+001, 2.52222E+001, 2.59335E+001, 4.19624E+001, 2.59654E+001, 2.50151E+001, 2.58254E+001, 2.54983E+001, 1.49941E-002, 2.05590E-001, 1.40528E+002, 2.15792E-001, 3.56520E+001, 2.56827E+001, 1.37037E-001, 2.67054E+001, 2.50287E+001, 8.04719E-002, 2.60476E+001, 2.50078E+001
 8.60039E+001, 2.52246E+001, 2.59378E+001, 4.25615E+001, 2.60363E+001, 2.50154E+001, 2.58968E+001, 2.55209E+001, 1.49939E-002, 2.05573E-001, 1.41074E+002, 2.15753E-001, 3.58480E+001, 2.56858E+001, 1.36985E-001, 2.67273E+001, 2.50290E+001, 2.30000E-001, 2.59328E+001, 2.50078E+001
 8.70017E+001, 2.52272E+001, 2.59403E+001, 4.26987E+001, 2.59648E+001, 2.50155E+001, 2.58883E+001, 2.55729E+001, 1.49941E-002, 2.05558E-001, 1.41602E+002, 2.15967E-001, 3.60893E+001, 2.56888E+001, 1.35984E-001, 2.66943E+001, 2.50293E+001, 2.30000E-001, 2.58111E+001, 2.50079E+001
 8.80048E+001, 2.52298E+001, 2.59346E+001, 4.19693E+001, 2.58905E+001, 2.50150E+001, 2.57895E+001, 2.56587E+001, 1.49940E-002, 2.05541E-001, 1.42109E+002, 2.15998E-001, 3.58792E+001, 2.56921E+001, 1.35540E-001, 2.66707E+001, 2.50296E+001, 2.30000E-001, 2.58090E+001, 2.50080E+001
 8.90026E+001, 2.52324E+001, 2.59260E+001, 4.19697E+001, 2.60819E+001, 2.50143E+001, 2.55410E+001, 2.56972E+001, 1.49943E-002, 2.05518E-001, 1.42618E+002, 2.16248E-001, 3.59936E+001, 2.56949E+001, 1.36712E-001, 2.67665E+001, 2.50299E+001, 2.30000E-001, 2.59201E+001, 2.50081E+001
 9.00004E+001, 2.52348E+001, 2.59169E+001, 4.13579E+001, 2.62195E+001, 2.50138E+001, 2.52507E+001, 2.57278E+001, 1.49936E-002, 2.05491E-001, 1.43127E+002, 2.16522E-001, 3.56880E+001, 2.56983E+001, 1.35368E-001, 2.67659E+001, 2.50302E+001, 1.28500E-001, 2.60243E+001, 2.50081E+001
 9.10035E+001, 2.52370E+001, 2.59122E+001, 4.20780E+001, 2.61494E+001, 2.50134E+001, 2.51209E+001, 2.57139E+001, 1.49937E-002, 2.05459E-001, 1.43635E+002, 2.16577E-001, 3.63897E+001, 2.57011E+001, 1.33928E-001, 2.67239E+001, 2.50306E+001, 8.79231E-002, 2.60547E+001, 2.50082E+001
 9.20013E+001, 2.52389E+001, 2.59102E+001, 4.17942E+001, 2.60536E+001, 2.50132E+001, 2.51052E+001, 2.56429E+001, 1.49944E-002, 2.05427E-001, 1.44126E+002, 2.16554E-001, 3.59657E+001, 2.57042E+001, 1.33977E-001, 2.67494E+001, 2.50309E+001, 1.99867E-001, 2.59758E+001, 2.50083E+001
 9.30045E+001, 2.52405E+001, 2.59085E+001, 4.09402E+001, 2.60617E+001, 2.50131E+001, 2.51637E+001, 2.56390E+001, 1.49939E-002, 2.05399E-001, 1.44643E+002, 2.16422E-001, 3.55181E+001, 2.57074E+001, 1.34381E-001, 2.67948E+001, 2.50312E+001, 2.30000E-001, 2.58877E+001, 2.50083E+001
 9.40022E+001, 2.52417E+001, 2.59093E+001, 4.16014E+001, 2.63291E+001, 2.50131E+001, 2.52576E+001, 2.56593E+001, 1.49949E-002, 2.05376E-001, 1.45196E+002, 2.16536E-001, 3.59668E+001, 2.57103E+001, 1.34494E-001, 2.68444E+001, 2.50316E+001, 2.30000E-001, 2.58633E+001, 2.50084E+001
 9.50000E+001, 2.52428E+001, 2.59078E+001, 4.07625E+001, 2.62701E+001, 2.50130E+001, 2.52765E+001, 2.56195E+001, 1.49929E-002, 2.05355E-001, 1.45723E+002, 2.16281E-001, 3.55546E+001, 2.57138E+001, 1.31742E-001, 2.67375E+001, 2.50319E+001, 2.30000E-001, 2.58711E+001, 2.50084E+001
 9.60031E+001, 2.52441E+001, 2.59130E+001, 4.16193E+001, 2.61014E+001, 2.50129E+001, 2.52276E+001, 2.55355E+001, 1.49938E-002, 2.05332E-001, 1.46284E+002, 2.15900E-001, 3.58115E+001, 2.57166E+001, 1.32493E-001, 2.67561E+001, 2.50322E+001, 2.30000E-001, 2.58900E+001, 2.50084E+001
 9.70009E+001, 2.52456E+001, 2.59232E+001, 4.08882E+001, 2.63056E+001, 2.50129E+001, 2.51730E+001, 2.54583E+001, 1.49944E-002, 2.05307E-001, 1.46851E+002, 2.15781E-001, 3.54291E+001, 2.57197E+001, 1.33639E-001, 2.68375E+001, 2.50325E+001, 2.30000E-001, 2.59118E+001, 2.50084E+001
 9.80041E+001, 2.52474E+001, 2.59333E+001, 4.11037E+001, 2.63525E+001, 2.50129E+001, 2.51360E+001, 2.53934E+001, 1.49940E-002, 2.05283E-001, 1.47426E+002, 2.15142E-001, 3.52412E+001, 2.57227E+001, 1.31744E-001, 2.67913E+001, 2.50328E+001, 2.30000E-001, 2.58573E+001, 2.50084E+001
 9.90018E+001, 2.52495E+001, 2.59421E+001, 4.06313E+001, 2.60948E+001, 2.50129E+001, 2.51194E+001, 2.54349E+001, 1.49951E-002, 2.05265E-001, 1.48033E+002, 2.15171E-001, 3.51013E+001, 2.57253E+001, 1.31621E-001, 2.67516E+001, 2.50331E+001, 2.30000E-001, 2.57843E+001, 2.50084E+001
 1.00005E+002, 2.52516E+001, 2.59447E+001, 4.04580E+001, 2.60875E+001, 2.50130E+001, 2.51385E+001, 2.55281E+001, 1.49926E-002, 2.05254E-001, 1.48665E+002, 2.15596E-001, 3.53736E+001, 2.57284E+001, 1.31262E-001, 2.67496E+001, 2.50334E+001, 2.30000E-001, 2.58667E+001, 2.50084E+001
 1.01003E+002, 2.52539E+001, 2.59513E+001, 4.06844E+001, 2.61071E+001, 2.50131E+001, 2.52665E+001, 2.53832E+001, 1.49938E-002, 2.05246E-001, 1.49319E+002, 2.15043E-001, 3.56224E+001, 2.57311E+001, 1.31403E-001, 2.67526E+001, 2.50337E+001, 1.97809E-001, 2.59858E+001, 2.50085E+001
 1.02001E+002, 2.52561E+001, 2.59638E+001, 4.06986E+001, 2.61207E+001, 2.50132E+001, 2.54361E+001, 2.53310E+001, 1.49952E-002, 2.05237E-001, 1.49925E+002, 2.14869E-001, 3.58930E+001, 2.57338E+001, 1.30540E-001, 2.67169E+001, 2.50340E+001, 1.08902E-001, 2.60310E+001, 2.50086E+001
 1.03004E+002, 2.52584E+001, 2.59722E+001, 4.07769E+001, 2.60737E+001, 2.50133E+001, 2.56073E+001, 2.54108E+001, 1.49930E-002, 2.05225E-001, 1.50473E+002, 2.14570E-001, 3.53356E+001, 2.57371E+001, 1.31911E-001, 2.67669E+001, 2.50343E+001, 2.30000E-001, 2.59196E+001, 2.50086E+001
 1.04001E+002, 2.52608E+001, 2.59844E+001, 4.05025E+001, 2.60797E+001, 2.50134E+001, 2.57825E+001, 2.55463E+001, 1.49938E-002, 2.05207E-001, 1.51015E+002, 2.14261E-001, 3.59668E+001, 2.57398E+001, 1.30999E-001, 2.67574E+001, 2.50346E+001, 2.30000E-001, 2.57833E+001, 2.50086E+001
 1.05005E+002, 2.52631E+001, 2.60012E+001, 4.05996E+001, 2.60415E+001, 2.50135E+001, 2.56713E+001, 2.56799E+001, 1.49949E-002, 2.05182E-001, 1.51576E+002, 2.14303E-001, 3.56436E+001, 2.57426E+001, 1.30429E-001, 2.67122E+001, 2.50349E+001, 2.30000E-001, 2.57759E+001, 2.50087E+001
 1.06002E+002, 2.52655E+001, 2.60196E+001, 4.01734E+001, 2.61762E+001, 2.50135E+001, 2.54890E+001, 2.56289E+001, 1.49934E-002, 2.05153E-001, 1.52141E+002, 2.13580E-001, 3.52485E+001, 2.57456E+001, 1.32022E-001, 2.68019E+001, 2.50352E+001, 2.30000E-001, 2.58336E+001, 2.50087E+001
 1.07000E+002, 2.52680E+001, 2.60394E+001, 4.05325E+001, 2.61265E+001, 2.50135E+001, 2.53358E+001, 2.54182E+001, 1.49938E-002, 2.05126E-001, 1.52690E+002, 2.13454E-001, 3.54773E+001, 2.57481E+001, 1.30667E-001, 2.67642E+001, 2.50355E+001, 2.30000E-001, 2.58906E+001, 2.50087E+001
 1.08003E+002, 2.52703E+001, 2.60453E+001, 4.05823E+001, 2.59649E+001, 2.50134E+001, 2.52710E+001, 2.55026E+001, 1.49951E-002, 2.05105E-001, 1.53214E+002, 2.13353E-001, 3.51867E+001, 2.57507E+001, 1.31532E-001, 2.67631E+001, 2.50357E+001, 2.02054E-001, 2.59722E+001, 2.50087E+001
 1.09001E+002, 2.52724E+001, 2.60374E+001, 3.97270E+001, 2.60226E+001, 2.50134E+001, 2.52880E+001, 2.55672E+001, 1.49930E-002, 2.05092E-001, 1.53716E+002, 2.13236E-001, 3.46237E+001, 2.57537E+001, 1.31757E-001, 2.67777E+001, 2.50360E+001, 8.35230E-002, 2.60469E+001, 2.50088E+001
 1.10004E+002, 2.52743E+001, 2.60291E+001, 3.99905E+001, 2.60031E+001, 2.50134E+001, 2.52545E+001, 2.55518E+001, 1.49939E-002, 2.05083E-001, 1.54207E+002, 2.13888E-001, 3.52101E+001, 2.57561E+001, 1.31184E-001, 2.67435E+001, 2.50362E+001, 8.17369E-002, 2.60673E+001, 2.50089E+001
 1.11002E+002, 2.52760E+001, 2.60233E+001, 3.98761E+001, 2.61114E+001, 2.50132E+001, 2.51769E+001, 2.55735E+001, 1.49965E-002, 2.05076E-001, 1.54688E+002, 2.14040E-001, 3.51473E+001, 2.57583E+001, 1.31594E-001, 2.67756E+001, 2.50365E+001, 8.12755E-002, 2.60700E+001, 2.50090E+001
 1.12005E+002, 2.52778E+001, 2.60239E+001, 3.90446E+001, 2.61601E+001, 2.50129E+001, 2.51163E+001, 2.57737E+001, 1.49918E-002, 2.05069E-001, 1.55169E+002, 2.13861E-001, 3.48311E+001, 2.57608E+001, 1.30694E-001, 2.67714E+001, 2.50368E+001, 1.48021E-001, 2.60115E+001, 2.50090E+001
 1.13003E+002, 2.52798E+001, 2.60346E+001, 3.96666E+001, 2.59796E+001, 2.50126E+001, 2.50878E+001, 2.58337E+001, 1.49942E-002, 2.05060E-001, 1.55702E+002, 2.13426E-001, 3.50491E+001, 2.57631E+001, 1.29313E-001, 2.67241E+001, 2.50371E+001, 2.30000E-001, 2.58959E+001, 2.50091E+001
 1.14001E+002, 2.52819E+001, 2.60526E+001, 3.89220E+001, 2.57761E+001, 2.50125E+001, 2.50798E+001, 2.58052E+001, 1.49937E-002, 2.05049E-001, 1.56287E+002, 2.12591E-001, 3.45983E+001, 2.57652E+001, 1.28331E-001, 2.66614E+001, 2.50374E+001, 2.30000E-001, 2.58850E+001, 2.50092E+001
 1.15004E+002, 2.52839E+001, 2.60681E+001, 3.83663E+001, 2.57553E+001, 2.50125E+001, 2.50751E+001, 2.56931E+001, 1.49966E-002, 2.05037E-001, 1.56869E+002, 2.12380E-001, 3.41494E+001, 2.57677E+001, 1.28994E-001, 2.66758E+001, 2.50377E+001, 2.30000E-001, 2.59886E+001, 2.50094E+001
 1.16002E+002, 2.52858E+001, 2.60837E+001, 3.76957E+001, 2.57907E+001, 2.50125E+001, 2.50771E+001, 2.56004E+001, 1.49916E-002, 2.05025E-001, 1.57431E+002, 2.11363E-001, 3.37021E+001, 2.57703E+001, 1.28958E-001, 2.66811E+001, 2.50381E+001, 2.30000E-001, 2.59854E+001, 2.50095E+001
 1.17005E+002, 2.52874E+001, 2.60988E+001, 3.82272E+001, 2.58315E+001, 2.50126E+001, 2.50969E+001, 2.56724E+001, 1.49918E-002, 2.05016E-001, 1.57969E+002, 2.10563E-001, 3.40077E+001, 2.57728E+001, 1.28223E-001, 2.66204E+001, 2.50384E+001, 1.85382E-001, 2.60040E+001, 2.50096E+001
 1.18003E+002, 2.52886E+001, 2.61063E+001, 3.81801E+001, 2.58813E+001, 2.50128E+001, 2.51257E+001, 2.55297E+001, 1.49942E-002, 2.05009E-001, 1.58500E+002, 2.10208E-001, 3.37732E+001, 2.57753E+001, 1.27304E-001, 2.65587E+001, 2.50387E+001, 8.80864E-002, 2.60787E+001, 2.50096E+001
 1.19002E+002, 2.52895E+001, 2.61065E+001, 3.79533E+001, 2.59293E+001, 2.50129E+001, 2.51386E+001, 2.55377E+001, 1.49943E-002, 2.05003E-001, 1.59025E+002, 2.10559E-001, 3.36898E+001, 2.57781E+001, 1.28116E-001, 2.65771E+001, 2.50390E+001, 8.68654E-002, 2.60761E+001, 2.50096E+001
 1.20001E+002, 2.52903E+001, 2.61115E+001, 3.83224E+001, 2.59377E+001, 2.50130E+001, 2.51376E+001, 2.55664E+001, 1.49933E-002, 2.04998E-001, 1.59546E+002, 2.10538E-001, 3.38828E+001, 2.57809E+001, 1.29437E-001, 2.66430E+001, 2.50394E+001, 1.99772E-001, 2.59782E+001, 2.50095E+001
 1.21005E+002, 2.52909E+001, 2.61247E+001, 3.89276E+001, 2.58845E+001, 2.50131E+001, 2.51224E+001, 2.57550E+001, 1.49941E-002, 2.04994E-001, 1.60064E+002, 2.10189E-001, 3.42615E+001, 2.57835E+001, 1.30624E-001, 2.67099E+001, 2.50397E+001, 2.30000E-001, 2.58838E+001, 2.50095E+001
 1.22004E+002, 2.52915E+001, 2.61303E+001, 3.89499E+001, 2.59480E+001, 2.50131E+001, 2.51163E+001, 2.58452E+001, 1.49942E-002, 2.04989E-001, 1.60579E+002, 2.09931E-001, 3.42520E+001, 2.57859E+001, 1.31465E-001, 2.67598E+001, 2.50401E+001, 2.30000E-001, 2.58668E+001, 2.50096E+001
 1.23003E+002, 2.52924E+001, 2.61201E+001, 3.85877E+001, 2.59937E+001, 2.50131E+001, 2.51962E+001, 2.57358E+001, 1.49947E-002, 2.04984E-001, 1.61088E+002, 2.10149E-001, 3.40137E+001, 2.57887E+001, 1.31685E-001, 2.67544E+001, 2.50404E+001, 2.30000E-001, 2.58884E+001, 2.50099E+001
 1.24002E+002, 2.52936E+001, 2.61072E+001, 3.83409E+001, 2.60277E+001, 2.50130E+001, 2.53570E+001, 2.55693E+001, 1.49930E-002, 2.04974E-001, 1.61586E+002, 2.10232E-001, 3.38968E+001, 2.57918E+001, 1.32214E-001, 2.67802E+001, 2.50407E+001, 2.30000E-001, 2.58831E+001, 2.50100E+001
 1.25000E+002, 2.52952E+001, 2.61060E+001, 3.82784E+001, 2.60604E+001, 2.50130E+001, 2.53519E+001, 2.55120E+001, 1.49942E-002, 2.04956E-001, 1.62064E+002, 2.10418E-001, 3.39424E+001, 2.57947E+001, 1.32067E-001, 2.67926E+001, 2.50410E+001, 2.30000E-001, 2.58465E+001, 2.50099E+001
 1.26005E+002, 2.52967E+001, 2.61167E+001, 3.80731E+001, 2.61153E+001, 2.50130E+001, 2.52943E+001, 2.55420E+001, 1.49937E-002, 2.04930E-001, 1.62534E+002, 2.10431E-001, 3.36564E+001, 2.57979E+001, 1.31453E-001, 2.68044E+001, 2.50413E+001, 2.30000E-001, 2.58927E+001, 2.50098E+001
 1.27003E+002, 2.52980E+001, 2.61317E+001, 3.76794E+001, 2.61797E+001, 2.50130E+001, 2.52669E+001, 2.55050E+001, 1.49965E-002, 2.04899E-001, 1.63014E+002, 2.10156E-001, 3.33996E+001, 2.58013E+001, 1.30443E-001, 2.68184E+001, 2.50417E+001, 2.30000E-001, 2.59883E+001, 2.50098E+001
 1.28002E+002, 2.52989E+001, 2.61434E+001, 3.76380E+001, 2.62011E+001, 2.50131E+001, 2.52542E+001, 2.55075E+001, 1.49916E-002, 2.04868E-001, 1.63514E+002, 2.09771E-001, 3.34036E+001, 2.58051E+001, 1.29515E-001, 2.68342E+001, 2.50420E+001, 2.30000E-001, 2.59992E+001, 2.50099E+001
 1.29001E+002, 2.52995E+001, 2.61454E+001, 3.84920E+001, 2.60914E+001, 2.50131E+001, 2.52887E+001, 2.57348E+001, 1.49944E-002, 2.04839E-001, 1.64040E+002, 2.09845E-001, 3.41428E+001, 2.58087E+001, 1.28945E-001, 2.68406E+001, 2.50423E+001, 2.30000E-001, 2.59332E+001, 2.50100E+001
 1.30005E+002, 2.53000E+001, 2.61376E+001, 3.86329E+001, 2.59749E+001, 2.50132E+001, 2.53457E+001, 2.60374E+001, 1.49933E-002, 2.04814E-001, 1.64562E+002, 2.09810E-001, 3.43283E+001, 2.58120E+001, 1.27981E-001, 2.68025E+001, 2.50426E+001, 2.30000E-001, 2.58867E+001, 2.50101E+001
 1.31004E+002, 2.53005E+001, 2.61233E+001, 3.88107E+001, 2.59314E+001, 2.50132E+001, 2.53170E+001, 2.61154E+001, 1.49973E-002, 2.04792E-001, 1.65047E+002, 2.10140E-001, 3.44666E+001, 2.58153E+001, 1.26809E-001, 2.67267E+001, 2.50429E+001, 2.30000E-001, 2.59548E+001, 2.50101E+001
 1.32003E+002, 2.53016E+001, 2.61164E+001, 3.85345E+001, 2.59680E+001, 2.50131E+001, 2.52120E+001, 2.59225E+001, 1.49910E-002, 2.04767E-001, 1.65505E+002, 2.10677E-001, 3.42160E+001, 2.58188E+001, 1.27853E-001, 2.67504E+001, 2.50431E+001, 8.67952E-002, 2.60452E+001, 2.50101E+001
 1.33001E+002, 2.53032E+001, 2.61187E+001, 3.94264E+001, 2.60413E+001, 2.50130E+001, 2.51448E+001, 2.56283E+001, 1.49941E-002, 2.04743E-001, 1.65958E+002, 2.10841E-001, 3.49319E+001, 2.58224E+001, 1.28046E-001, 2.67853E+001, 2.50434E+001, 8.46085E-002, 2.60695E+001, 2.50102E+001
 1.34002E+002, 2.53048E+001, 2.61263E+001, 3.92652E+001, 2.59646E+001, 2.50130E+001, 2.51563E+001, 2.55170E+001, 1.49939E-002, 2.04724E-001, 1.66409E+002, 2.10835E-001, 3.46927E+001, 2.58257E+001, 1.28146E-001, 2.67823E+001, 2.50436E+001, 8.20918E-002, 2.60474E+001, 2.50102E+001
 1.35005E+002, 2.53061E+001, 2.61282E+001, 3.93811E+001, 2.61017E+001, 2.50129E+001, 2.52038E+001, 2.55771E+001, 1.49966E-002, 2.04709E-001, 1.66860E+002, 2.11350E-001, 3.48125E+001, 2.58293E+001, 1.29997E-001, 2.68786E+001, 2.50439E+001, 8.05306E-002, 2.60270E+001, 2.50103E+001
 1.36003E+002, 2.53069E+001, 2.61295E+001, 3.87585E+001, 2.62670E+001, 2.50130E+001, 2.52335E+001, 2.56976E+001, 1.49925E-002, 2.04698E-001, 1.67316E+002, 2.11736E-001, 3.41600E+001, 2.58329E+001, 1.30334E-001, 2.68963E+001, 2.50442E+001, 2.19168E-001, 2.59920E+001, 2.50104E+001
 1.37001E+002, 2.53074E+001, 2.61335E+001, 3.93223E+001, 2.62789E+001, 2.50130E+001, 2.52016E+001, 2.56894E+001, 1.49938E-002, 2.04686E-001, 1.67780E+002, 2.11639E-001, 3.48952E+001, 2.58361E+001, 1.30572E-001, 2.69114E+001, 2.50445E+001, 2.30000E-001, 2.59657E+001, 2.50105E+001
 1.38004E+002, 2.53080E+001, 2.61398E+001, 3.88752E+001, 2.62786E+001, 2.50129E+001, 2.51555E+001, 2.56021E+001, 1.49935E-002, 2.04675E-001, 1.68256E+002, 2.11382E-001, 3.45331E+001, 2.58387E+001, 1.30513E-001, 2.69285E+001, 2.50448E+001, 2.30000E-001, 2.59876E+001, 2.50105E+001
 1.39002E+002, 2.53090E+001, 2.61370E+001, 3.87707E+001, 2.62512E+001, 2.50129E+001, 2.51403E+001, 2.55358E+001, 1.49967E-002, 2.04666E-001, 1.68751E+002, 2.11750E-001, 3.43814E+001, 2.58411E+001, 1.29895E-001, 2.69182E+001, 2.50452E+001, 1.67717E-001, 2.60115E+001, 2.50105E+001
 1.40005E+002, 2.53106E+001, 2.61319E+001, 3.79973E+001, 2.61561E+001, 2.50128E+001, 2.51634E+001, 2.56168E+001, 1.49918E-002, 2.04656E-001, 1.69265E+002, 2.11758E-001, 3.38754E+001, 2.58436E+001, 1.28712E-001, 2.68695E+001, 2.50455E+001, 8.49844E-002, 2.60959E+001, 2.50106E+001
 1.41003E+002, 2.53126E+001, 2.61304E+001, 3.86383E+001, 2.60879E+001, 2.50128E+001, 2.51995E+001, 2.55809E+001, 1.49938E-002, 2.04643E-001, 1.69787E+002, 2.11734E-001, 3.42973E+001, 2.58462E+001, 1.26750E-001, 2.67975E+001, 2.50458E+001, 8.79090E-002, 2.61676E+001, 2.50107E+001
 1.42001E+002, 2.53143E+001, 2.61392E+001, 3.82563E+001, 2.60906E+001, 2.50128E+001, 2.52143E+001, 2.56031E+001, 1.49935E-002, 2.04625E-001, 1.70270E+002, 2.11395E-001, 3.39847E+001, 2.58485E+001, 1.24256E-001, 2.67193E+001, 2.50461E+001, 8.93232E-002, 2.62067E+001, 2.50107E+001
 1.43004E+002, 2.53156E+001, 2.61512E+001, 3.80402E+001, 2.62039E+001, 2.50127E+001, 2.52194E+001, 2.58882E+001, 1.49963E-002, 2.04605E-001, 1.70668E+002, 2.11463E-001, 3.38478E+001, 2.58510E+001, 1.21714E-001, 2.66837E+001, 2.50464E+001, 8.88506E-002, 2.62755E+001, 2.50106E+001
 1.44002E+002, 2.53167E+001, 2.61655E+001, 3.74502E+001, 2.63031E+001, 2.50126E+001, 2.52202E+001, 2.60251E+001, 1.49923E-002, 2.04584E-001, 1.70995E+002, 2.11170E-001, 3.34880E+001, 2.58537E+001, 1.20153E-001, 2.66826E+001, 2.50467E+001, 8.56656E-002, 2.62799E+001, 2.50106E+001
 1.45005E+002, 2.53179E+001, 2.61783E+001, 3.83146E+001, 2.63084E+001, 2.50124E+001, 2.52032E+001, 2.60201E+001, 1.49937E-002, 2.04566E-001, 1.71305E+002, 2.11081E-001, 3.38063E+001, 2.58564E+001, 1.19243E-001, 2.66605E+001, 2.50469E+001, 8.53712E-002, 2.62154E+001, 2.50106E+001
 1.46003E+002, 2.53194E+001, 2.61916E+001, 3.81050E+001, 2.62589E+001, 2.50121E+001, 2.51692E+001, 2.59245E+001, 1.49936E-002, 2.04554E-001, 1.71634E+002, 2.10565E-001, 3.36212E+001, 2.58588E+001, 1.18417E-001, 2.66058E+001, 2.50472E+001, 8.96046E-002, 2.61817E+001, 2.50106E+001
 1.47001E+002, 2.53211E+001, 2.61977E+001, 3.78973E+001, 2.61999E+001, 2.50120E+001, 2.51458E+001, 2.59148E+001, 1.49961E-002, 2.04551E-001, 1.71981E+002, 2.10706E-001, 3.36164E+001, 2.58613E+001, 1.18645E-001, 2.65636E+001, 2.50474E+001, 9.42725E-002, 2.61501E+001, 2.50107E+001
 1.48004E+002, 2.53232E+001, 2.62005E+001, 3.74376E+001, 2.61358E+001, 2.50119E+001, 2.51357E+001, 2.59844E+001, 1.49926E-002, 2.04559E-001, 1.72356E+002, 2.10792E-001, 3.34064E+001, 2.58642E+001, 1.20018E-001, 2.65445E+001, 2.50477E+001, 9.66224E-002, 2.61147E+001, 2.50107E+001
